frame,id,world_x,world_y,speed_kmh,contact_x,contact_y,method,num_visible_wheels
56,3,-1.6526588498645634,30.543850601659422,1403.4315664895175,929,403,keypoint,3
56,7,5.168419020025496,-32.21553742817907,50.05433912996504,843,276,keypoint,4
56,22,9.08076610652672,-2.0236569514062497,56.64080439590186,1521,576,keypoint,4
57,1,5.738584800463635,1.317515953008508,31.198769493261906,1205,518,keypoint,3
57,2,2.0254101204235018,-5.19481765663827,34.13495452714094,1173,801,keypoint,2
57,3,-1.3601817947195363,27.38741680353686,852.4492708843622,931,407,keypoint,3
57,7,5.1089058792766995,-31.94109542204306,50.9268037508032,843,275,keypoint,4
57,22,9.089304450024684,-1.7342914986829323,52.27129314908767,1501,568,keypoint,4
58,1,5.69548883875903,1.1933819009067423,32.51279098496015,1206,520,keypoint,3
58,2,2.1315716523525423,-5.561117326353721,33.38083953795569,1208,843,keypoint,2
58,3,-1.1106133745004065,24.69405613586634,675.6608211682255,933,411,keypoint,3
58,7,5.151943939409853,-31.933799985788717,45.461104752007685,842,275,keypoint,4
58,22,8.946334626457286,-1.2329285366032274,51.602562183334555,1461,556,keypoint,4
59,1,5.69548883875903,1.1933819009067423,17.87840030117808,1206,520,keypoint,3
59,2,2.1906621249944473,-5.846085930631584,32.944422742781704,1237,882,keypoint,2
59,3,-0.814235835046455,21.82481884356922,485.90540807247635,936,416,keypoint,3
59,7,5.124849039895852,-32.2230515184186,47.99256458624452,844,276,keypoint,4
59,22,9.2191287600254,-0.7358738541744675,51.53886476764215,1447,544,keypoint,4
60,1,5.706588764343585,1.2568958507675918,18.5231661637134,1205,519,keypoint,3
60,2,2.2407938276177357,-6.0507655960297395,30.98005578798016,1262,914,keypoint,2
60,3,-0.3987402962977549,19.78214571000556,391.14633023269886,942,420,keypoint,3
60,7,5.141196876400775,-32.51216434085188,46.72799028454158,845,277,keypoint,4
60,22,8.949539054917722,-0.13286088103724875,55.306857321861784,1403,533,keypoint,4
60,32,4.083554135864707,-21.940375816872333,0,797,210,keypoint,4
61,1,5.727229963199587,1.253274538599531,18.732730710340824,1206,519,keypoint,3
61,2,2.384436213464805,-5.961482903860349,29.01810326154134,1274,897,keypoint,2
61,3,-0.14892763900313527,18.42589595116159,337.84703342094105,946,423,keypoint,3
61,7,5.202639251056638,-32.800731552180004,47.52996517627449,845,278,keypoint,4
61,22,9.026363062990843,0.1895017961042657,54.572929199211146,1392,527,keypoint,4
61,32,4.109656636005114,-22.025487738520805,8.012214159284108,797,211,keypoint,4
62,1,5.727229963199587,1.253274538599531,18.732730710340824,1206,519,keypoint,3
62,2,2.454363905885459,-5.94308134694204,26.313108374213492,1282,893,keypoint,2
62,3,-0.13502212046250656,17.258626855874496,291.13961536374313,946,426,keypoint,3
62,7,5.157964994320071,-32.80870987438975,45.78789796390365,846,278,keypoint,4
62,22,9.05043917150293,0.9980106369822914,55.597889950008366,1360,514,keypoint,4
62,32,4.109656636005114,-22.025487738520805,4.006107079642054,797,211,keypoint,4
63,1,5.759338559044265,1.3138605616735062,19.418414902884088,1206,518,keypoint,3
63,2,2.5178348028127444,-6.0236220731673535,23.764554684788365,1299,905,keypoint,2
63,3,0.1850774900094846,15.75381431333888,260.27203111778954,952,430,keypoint,3
63,7,5.113249333295307,-32.81669559094191,39.39511432376153,847,278,keypoint,4
63,22,9.072771769180331,1.6388020874707254,57.74246696774873,1338,505,keypoint,4
63,32,4.085266911428392,-22.027100402763022,3.4040275019467985,798,211,keypoint,4
64,1,5.812679511531574,1.371463666199837,19.551054143940505,1207,517,keypoint,3
64,2,1.9333728797995426,-5.5489025770466975,28.388663369358817,1182,844,keypoint,3
64,3,0.3245634135026683,13.869676967902421,228.6016488389924,955,436,keypoint,3
64,7,5.175169812026244,-33.1129784792895,18.824682402537,847,279,keypoint,4
64,22,9.520461606640358,2.2789937226984947,49.89661598453959,1335,496,keypoint,4
64,32,4.085266911428392,-22.027100402763022,2.553020626460099,798,211,keypoint,4
65,1,5.812679511531574,1.371463666199837,5.217158429153465,1207,517,keypoint,3
65,3,0.5786734634630526,12.460621475535303,182.4983691648764,961,441,keypoint,3
65,7,5.129879679038832,-33.12121106811482,16.391216759329037,848,279,keypoint,4
65,22,9.210998322067416,2.7836605428765124,51.929956948901676,1308,491,keypoint,4
65,32,4.109656636005114,-22.025487738520805,2.482390170479337,797,211,keypoint,4
65,8,3.8082458313974743,-26.90535143727128,7.610842817684078,849,251,keypoint,4
66,1,5.738584800463635,1.317515953008508,4.555643714232848,1205,518,keypoint,3
66,3,0.7216887803546413,11.233736164421884,163.1507420667301,965,446,keypoint,3
66,7,5.129879679038832,-33.12121106811482,13.583010416238421,848,279,keypoint,4
66,22,9.492428265919362,3.304701641562702,54.9569230910777,1304,485,keypoint,4
66,32,4.109656636005114,-22.025487738520805,2.0686584753994475,797,211,keypoint,4
66,8,3.7411324739194405,-26.746271530916644,9.004269549824354,850,250,keypoint,4
67,1,5.603249379032277,1.2750258138612303,4.660110439572681,1200,519,keypoint,3
67,3,0.7778381100890904,10.359264699840278,144.86447941166847,967,450,keypoint,3
67,7,5.192828614357073,-33.42527583931775,16.251614360600477,848,280,keypoint,4
67,22,9.330162494563359,3.861867085377783,55.54656203609551,1284,480,keypoint,4
67,32,4.160645560828798,-22.110101273876325,3.0432836552082776,796,212,keypoint,4
67,8,3.774239802741672,-26.909289024713498,10.667723742327134,850,251,keypoint,4
68,1,5.644611834340413,1.2677691441419405,5.080052336093193,1202,519,keypoint,3
68,3,0.9721769212293949,9.333190753330076,126.46259838762113,973,455,keypoint,3
68,7,5.192828614357073,-33.42527583931775,13.346436522525668,848,280,keypoint,4
68,22,9.49616887216902,4.756455277261564,58.975246546838385,1269,472,keypoint,4
68,32,4.109656636005114,-22.025487738520805,3.7742525400649005,797,211,keypoint,4
68,8,3.7420373580117188,-26.582474545150607,13.28517417921285,849,249,keypoint,4
69,1,5.5721778335196674,1.2149315823073006,5.33186287384561,1200,520,keypoint,3
69,3,1.156594666704288,8.575394909732662,113.41670583687814,979,459,keypoint,3
69,7,5.1469490594999385,-33.433765636511836,10.917274478293441,849,280,keypoint,4
69,22,9.427039404495877,5.420435137243743,59.04560926936899,1253,467,keypoint,4
69,32,4.059319989160201,-21.941956625397367,4.33014623516174,798,210,keypoint,4
69,8,3.7420373580117188,-26.582474545150607,11.650053256902703,849,249,keypoint,4
70,1,5.561851268439735,1.2822887389785849,5.803739777468318,1198,519,keypoint,3
70,3,1.2388857452854796,7.58504838675115,109.56365322770885,983,465,keypoint,3
70,7,5.192828614357073,-33.42527583931775,8.433499583660799,848,280,keypoint,4
70,22,9.746692459102354,6.355917850832508,65.61758359826224,1245,460,keypoint,4
70,8,3.709831142756402,-26.425415453514116,11.63157124230306,849,248,keypoint,4
71,1,5.593056575751789,1.3431480624668144,6.487671679040741,1198,518,keypoint,3
71,3,1.354444321226616,6.8276199696780635,105.55206323668784,988,470,keypoint,3
71,7,5.0236935679255605,-32.83268924823036,14.142200659413495,849,278,keypoint,4
71,22,9.58047668402958,7.374760453021578,67.8520305963137,1223,454,keypoint,4
71,8,3.7110104007359808,-26.2675897909177,12.192319117576425,848,247,keypoint,4
72,1,5.582735930268346,1.4121247274770012,6.499432540901221,1196,517,keypoint,3
72,3,1.4707553247352962,6.26176702402927,95.94408212220712,993,474,keypoint,3
72,7,4.978853348085439,-32.84069720959275,14.1434659550337,850,278,keypoint,4
72,22,9.955314979392316,8.579367101613355,74.05601307313572,1215,447,keypoint,4
72,8,3.6471349952110073,-26.119667016309556,12.109752489610226,849,246,keypoint,4
73,1,5.614443808240651,1.4744871843156873,6.413965467169142,1196,516,keypoint,3
73,3,1.5681687625638907,5.615180134817963,83.5899849955193,998,479,keypoint,3
73,7,4.920014208854809,-32.550978607828085,14.072955146675405,850,277,keypoint,4
73,22,10.070856174933112,9.60228540633418,76.53825493727359,1204,442,keypoint,4
73,8,3.6810957212706645,-25.96399326330202,13.361525662828097,847,245,keypoint,4
74,1,4.2893832592583845,1.1812774470792164,19.985101780976713,1143,524,keypoint,2
74,3,1.6863667455931675,5.0138634359335335,75.40036559227539,1004,484,keypoint,3
74,7,4.875655962782987,-32.558762819967,14.06299299205623,851,277,keypoint,4
74,22,10.095322824358758,10.287395587902319,77.47379064647788,1196,439,keypoint,4
74,8,3.7133043620800863,-25.960578114615945,13.384063925733674,846,245,keypoint,4
75,1,4.3335503199240994,1.2369562554675082,19.77925975744108,1144,523,keypoint,2
75,3,1.5659706810698488,4.402589348919401,69.27861717226783,1002,490,keypoint,3
75,7,4.875655962782987,-32.558762819967,14.06299299205623,851,277,keypoint,4
75,22,10.036266054223587,11.57434656633494,84.4349634518237,1180,434,keypoint,4
75,8,3.7133043620800863,-25.960578114615945,11.657488721528146,846,245,keypoint,4
76,1,4.357359631578059,1.2968643889369913,19.00543174370648,1144,522,keypoint,2
76,3,1.8610125217246263,3.6714140643314024,68.40048061197996,1016,497,keypoint,3
76,7,4.875655962782987,-32.558762819967,10.957868943899845,851,277,keypoint,4
76,22,10.640772790726768,13.782571851507942,101.5265620708755,1171,426,keypoint,4
76,8,3.650565463781274,-25.817909236557714,11.552578019793051,847,244,keypoint,4
77,1,4.42688303961583,1.4150819084719295,19.956944774997307,1145,520,keypoint,2
77,3,1.991215536150119,3.291496842672431,61.97341507571792,1023,501,keypoint,3
77,7,4.763214446294753,-31.999694016059287,16.66050887758824,851,275,keypoint,4
77,22,11.219157865389102,15.756842278999704,113.0004459041954,1165,420,keypoint,4
77,8,3.5620882937743517,-25.394555412108478,12.593611175042788,847,241,keypoint,4
78,1,4.472832641819453,1.4733472347247383,19.802407065480974,1146,519,keypoint,2
78,3,1.9808014162584182,2.876308887826411,58.32746948871866,1025,506,keypoint,3
78,7,4.719828871860105,-32.00704835990438,16.63396927826243,852,275,keypoint,4
78,22,11.209309848511776,16.997002381427187,118.72674967169989,1155,417,keypoint,4
78,8,3.629840684995414,-24.977689838504972,16.816966393017612,842,238,keypoint,4
79,1,4.476703522586802,1.5397730382025847,19.786350547851992,1145,518,keypoint,2
79,3,1.972825706033032,2.1924411050615795,55.229016819779574,1029,515,keypoint,3
79,7,4.708989317746099,-31.730082055048378,18.939168218420555,851,274,keypoint,4
79,22,11.666222886698986,19.687163183027725,136.12774445747215,1144,411,keypoint,4
79,8,3.599512247244188,-24.980598778580646,15.518371015505718,843,238,keypoint,4
80,1,4.498006903413122,1.5360208410583278,19.31873161816073,1146,518,keypoint,2
80,3,0.9038682650520047,1.5719925870398954,59.926805953321896,985,527,keypoint,2
80,7,4.6560323786450555,-31.466775640064803,15.462446786744632,851,273,keypoint,4
80,22,12.125622312797857,21.167193481011328,141.30152000447004,1142,408,keypoint,4
80,8,3.5139622152274272,-24.726617283831676,16.620096595706574,844,236,keypoint,4
81,1,4.51109708317396,1.4003647645754227,19.984148401688728,1149,520,keypoint,2
81,3,2.268966473444284,1.0971842637874825,68.60312671436802,1051,531,keypoint,3
81,7,4.613615055784297,-31.47372485909181,15.436778031229371,852,273,keypoint,4
81,22,12.16721645915944,23.007507297322537,147.09357061829763,1132,405,keypoint,4
81,8,3.3508131484190398,-24.24225926691387,20.119819772679232,846,232,keypoint,4
82,1,4.4900572522405815,1.4040416598570378,19.498130826411526,1148,520,keypoint,2
82,3,2.217715785159655,0.5449012210472538,67.61084825069027,1054,541,keypoint,3
82,7,4.571160617741277,-31.48068015868954,12.910651403567183,853,273,keypoint,4
82,22,13.00135628748184,26.256755846068675,170.3454367667332,1127,400,keypoint,4
82,8,3.3760351942598774,-24.361819452409694,19.748385682268538,846,233,keypoint,4
83,1,4.465229678523363,1.3428774589531274,6.587105706941538,1148,521,keypoint,2
83,3,1.2478022193753089,-0.1775387024372055,73.57662821064616,1010,559,keypoint,2
83,7,4.580187336325047,-31.75154501488558,15.170442910572584,854,274,keypoint,4
83,22,13.79941500680342,29.365456626829783,195.58501122108,1123,396,keypoint,4
83,8,3.4052511195183275,-24.359207543751477,19.717818212830213,845,233,keypoint,4
84,1,4.465229678523363,1.3428774589531274,5.87641175372475,1148,521,keypoint,2
84,3,1.2779681471384048,-0.5251424274849688,70.83555194256287,1014,567,keypoint,2
84,7,4.554837258088832,-32.32135590032008,20.874187922634665,857,276,keypoint,4
84,22,13.820721474897649,31.363064901571274,202.67917729830756,1115,394,keypoint,4
84,8,3.5166664848226095,-24.598559501997755,22.35794592834351,843,235,keypoint,4
85,1,5.912785409887391,1.5595893818248554,19.86862844721729,1207,514,keypoint,3
85,3,1.3964092219900532,-1.0476850369849673,68.30894180053308,1025,580,keypoint,2
85,7,4.519320032280531,-32.621294473523726,23.894529311030315,859,277,keypoint,4
85,22,13.608843311922413,32.561915774207414,191.9587456581541,1108,393,keypoint,4
85,8,3.5166664848226095,-24.598559501997755,20.79940243757583,843,235,keypoint,4
85,43,3.4927947631302145,-24.351381127209866,0,842,233,keypoint,4
86,1,5.8703618122660695,1.5671823772647404,18.928150921932577,1205,514,keypoint,3
86,3,1.4501457000488585,-1.4390010476852009,68.24273407818544,1032,591,keypoint,2
86,7,4.474593449639278,-32.629143323249764,18.645989766769933,860,277,keypoint,4
86,22,14.828291627357322,38.21385559698431,229.20621689126426,1102,388,keypoint,4
86,43,3.495606557036041,-24.229494139516408,10.972747423823574,841,232,keypoint,4
87,1,5.8703618122660695,1.5671823772647404,18.18611223116117,1205,514,keypoint,3
87,3,1.4828023078582975,-1.9706312888187307,69.41587165619472,1040,608,keypoint,2
87,7,4.422338743095018,-32.344206629085775,21.10283075735121,860,276,keypoint,4
87,22,14.786368508725195,39.739355700832476,232.06498537559173,1097,387,keypoint,4
87,43,3.469683631376941,-24.112078237376764,10.897329875450472,841,231,keypoint,4
88,1,5.8491359114323975,1.570981398971392,17.736359260950163,1204,514,keypoint,3
88,3,1.5778296839241923,-2.3145680973836598,66.14495983598907,1051,620,keypoint,2
88,7,4.415038492249306,-32.05871376439765,21.18690925393058,859,275,keypoint,4
88,22,17.053571849437997,49.394046013483354,303.95132196231185,1092,381,keypoint,4
88,43,3.415672440749643,-23.998927134527243,11.026314864238918,842,230,keypoint,4
89,1,5.8703618122660695,1.5671823772647404,17.735678251479143,1205,514,keypoint,3
89,3,1.6960435045728686,-2.727196752221527,58.07752427195942,1066,636,keypoint,2
89,7,4.519320032280531,-32.621294473523726,24.222759209235807,859,277,keypoint,4
89,22,17.08859914782088,51.728579094517194,311.80238546925267,1087,380,keypoint,4
89,43,3.444162955724065,-23.996484295766837,8.91312478113212,841,230,keypoint,4
90,1,5.857934116774805,1.4999014824459445,17.05700691500452,1206,515,keypoint,3
90,3,1.7466603240043264,-3.1086206704636563,47.47205025341444,1077,653,keypoint,2
90,7,4.4913234771257216,-33.237284267848196,29.95918806636631,862,279,keypoint,4
90,22,16.56384348601292,52.14623376774066,300.1012897813393,1082,380,keypoint,4
90,43,3.5010944376054094,-23.991602866605184,8.159026500046698,839,230,keypoint,4
91,1,4.4900572522405815,1.4040416598570378,30.55573636215392,1148,520,keypoint,2
91,3,1.808508172063126,-3.431952532509883,45.21743041627445,1089,669,keypoint,2
91,7,4.613597474623528,-34.19344327103652,39.168439209027696,863,282,keypoint,4
91,22,18.237232686600848,62.32351750261325,369.69458305697464,1075,376,keypoint,4
91,43,3.5557007136831364,-24.10459975741359,8.681682338839398,838,231,keypoint,4
92,1,4.4861536740066175,1.339234909486296,30.544867250297468,1149,521,keypoint,2
92,3,1.9530760717313576,-3.734156139262621,36.473444647591,1109,685,keypoint,2
92,7,4.73330663079589,-34.86797146003389,43.30896984730765,863,284,keypoint,4
92,22,18.21077773971182,65.93687281182389,373.73406093505037,1069,375,keypoint,4
92,43,3.670155980170711,-24.094648810530032,8.918560945545705,834,231,keypoint,4
92,45,9.515114287575823,-69.15625679340963,0,874,326,keypoint,3
93,1,4.465229678523363,1.3428774589531274,30.757254103374958,1148,521,keypoint,2
93,3,2.0312813653178705,-4.062402180187653,36.35868000917963,1126,705,keypoint,2
93,7,4.8094287799487585,-35.590319721982475,44.86870604697723,864,286,keypoint,4
93,22,18.579520505031258,69.52052567416443,389.782581446499,1066,374,keypoint,4
93,43,3.7254835588820887,-24.330578709524417,10.529958650022163,834,233,keypoint,4
93,45,9.123347658587756,-67.37996883464803,163.70799623916977,875,325,keypoint,3
94,1,4.444296669447248,1.3465215775494246,16.33285555119894,1147,521,keypoint,2
94,3,2.090037276493225,-4.458837832324519,35.00836522600912,1146,733,keypoint,2
94,7,4.7591453073867385,-35.600711756774245,42.361825660022674,865,286,keypoint,4
94,22,23.38868119430663,90.99088422837401,597.6319900777476,1065,369,keypoint,4
94,43,3.698728077097888,-24.092164700994488,11.75906922938465,833,231,keypoint,4
94,45,8.85733445466708,-65.6497777516735,160.627448734218,875,324,keypoint,3
95,1,4.419868182329112,1.2860242270105744,16.554310551692087,1147,522,keypoint,2
95,3,2.2011094544774172,-4.872775546944951,35.34428882456345,1176,767,keypoint,2
95,7,4.772631297025056,-35.98315115976304,45.734496349127454,866,287,keypoint,4
95,22,23.716339584155776,98.18150272758044,611.7928290173069,1059,368,keypoint,4
95,43,3.7272835153363113,-24.089682039795346,10.826506656953406,832,231,keypoint,4
95,45,9.123347658587756,-67.37996883464803,159.60059956590075,875,325,keypoint,3
96,1,4.419868182329112,1.2860242270105744,16.554310551692087,1147,522,keypoint,2
96,3,2.338633378026794,-5.300032945303702,34.50641448454282,1216,809,keypoint,2
96,7,4.734701922256196,-36.38806610613236,46.90448588953913,868,288,keypoint,4
96,22,24.274413034814117,106.18628644492114,676.774207269305,1054,367,keypoint,4
96,43,3.755162634608409,-24.20661142386905,10.826142091301339,832,232,keypoint,4
97,1,4.395718005130046,1.2262161132898264,16.983677932349842,1147,523,keypoint,2
97,3,2.391006680990921,-5.602582071473981,34.00867093157519,1244,845,keypoint,2
97,7,4.748233337406458,-36.794103447918,48.11125153377531,869,289,keypoint,4
97,22,25.304929444899685,114.81273558653916,664.4788360346731,1051,366,keypoint,4
97,43,3.8122566552861086,-24.446072671083474,12.034068152145473,832,234,keypoint,4
98,1,4.371841408677576,1.1670855245524188,17.405738559091134,1147,524,keypoint,2
98,3,2.3734822097150037,-5.935227155182579,33.04745193297581,1270,893,keypoint,2
98,7,4.791390257328123,-38.08911367782095,55.34690253092981,872,292,keypoint,4
98,22,29.810676707105674,150.06369724887585,996.5084312949645,1043,363,keypoint,4
98,43,3.81205225714065,-24.571401539399208,13.001407998525984,833,235,keypoint,4
99,1,5.759338559044265,1.3138605616735062,30.673935859718565,1206,518,keypoint,3
99,3,2.592099983186797,-6.261947555650428,33.13093079690976,1337,946,keypoint,2
99,7,5.126942947443889,-39.44161395917212,63.11568289828423,870,295,keypoint,4
99,22,28.877549449181952,152.21513671981143,1013.2525274640486,1039,363,keypoint,4
100,1,5.727229963199587,1.253274538599531,17.647303610045526,1206,519,keypoint,3
100,3,2.6430538351927324,-6.2875758388034235,30.40935128958887,1348,950,keypoint,2
100,7,5.375077430546434,-40.95794693928947,68.84124127269916,870,298,keypoint,4
100,22,28.161639899838416,153.8657540916637,928.1049815892998,1036,363,keypoint,4
100,43,3.8416155589110645,-24.957377535484078,14.365536893593754,835,238,keypoint,4
101,1,5.727229963199587,1.253274538599531,16.9980615275644,1206,519,keypoint,3
101,3,2.671517541619605,-6.269414653822589,27.396963490454063,1350,946,keypoint,2
101,7,5.254573885754161,-40.98971589452589,63.23676747287439,872,298,keypoint,4
101,22,27.184892176369576,156.11776590202817,916.5175440291262,1032,363,keypoint,4
101,43,3.871794435938812,-24.954482940465873,13.413714929615116,834,238,keypoint,4
102,1,5.727229963199587,1.253274538599531,16.785674674486913,1206,519,keypoint,3
102,3,2.7380246289162793,-6.074813852843706,26.07914409224111,1336,910,keypoint,2
102,7,5.2796337161740245,-41.54729905836685,61.554746461659924,873,299,keypoint,4
102,22,32.18146584000467,194.41054527662342,1266.6656903128132,1029,361,keypoint,4
102,43,3.871794435938812,-24.954482940465873,12.264844642305832,834,238,keypoint,4
103,1,5.747862282709209,1.2496547842327066,16.78267072687602,1207,519,keypoint,3
103,3,2.552280616715427,-6.080610803091625,23.929827383853354,1310,914,keypoint,4
103,7,5.2182171199040654,-41.5638501726779,61.67736231739291,874,299,keypoint,4
103,22,40.50757717518234,254.29125201830138,1651.2098580646614,1027,359,keypoint,4
103,43,3.901954695695488,-24.951590131115832,10.144526645823797,833,238,keypoint,4
104,1,5.747862282709209,1.2496547842327066,16.13023832385625,1207,519,keypoint,3
104,3,2.991831795097662,-6.536013546123755,25.973292316347393,1440,995,keypoint,2
104,7,5.305595327823473,-42.12494692426937,63.529187155684184,874,300,keypoint,4
104,22,55.06139294404265,369.7579052241493,2743.0315145169393,1023,357,keypoint,4
104,43,3.901954695695488,-24.951590131115832,7.745420660903294,833,238,keypoint,4
105,1,5.727229963199587,1.253274538599531,16.339712720865357,1206,519,keypoint,3
105,3,2.7069746589086594,-6.112913595805341,26.585403975516293,1336,917,keypoint,4
105,7,5.48977154790509,-43.30762944052675,71.43168444544528,874,302,keypoint,4
105,22,92.12204511381215,674.1385691845041,5729.075085403306,1018,355,keypoint,4
105,43,3.8714967045694824,-24.82278627508194,8.782349521527621,833,237,keypoint,4
106,1,5.727229963199587,1.253274538599531,15.69471337779746,1206,519,keypoint,3
106,7,5.332508288627403,-42.72376238239298,73.41581206012671,875,301,keypoint,4
106,22,146.33568735945423,1093.9073288016086,9874.748847590985,1017,354,keypoint,4
106,43,3.841533206842901,-24.69607358311614,8.882351482836542,833,236,keypoint,4
107,1,5.747862282709209,1.2496547842327066,15.266495185655137,1207,519,keypoint,3
107,7,5.205156695111573,-42.75965660210429,61.78165414741425,877,301,keypoint,4
107,22,-556.8881738957682,-4418.561308712592,65090.79765551316,1014,352,keypoint,4
107,43,3.8714967045694824,-24.82278627508194,7.7226880937894355,833,237,keypoint,4
108,1,5.747862282709209,1.2496547842327066,1.3141073835705837,1207,519,keypoint,3
108,7,5.295622454227673,-43.36361892644814,53.9536173752316,877,302,keypoint,4
108,22,-145.8503112879544,-1224.2297091572295,97274.03322278486,1011,351,keypoint,4
108,43,3.841533206842901,-24.69607358311614,7.771469842539735,833,236,keypoint,4
109,1,5.747862282709209,1.2496547842327066,0.6284231910273177,1207,519,keypoint,3
109,7,5.230731758568162,-43.3823323627163,39.263955174390894,878,302,keypoint,4
109,22,-54.94904728298428,-510.6224511000383,104449.7772557489,1006,349,keypoint,4
109,43,3.8712039861129592,-24.693306990758405,6.133932067164137,832,236,keypoint,4
110,1,5.727229963199587,1.253274538599531,0.8378975880364236,1206,519,keypoint,3
110,7,5.191082691005685,-44.048265882810966,44.688874193417945,880,303,keypoint,4
110,22,-28.892528357590965,-283.8565342669447,106707.81036130403,1004,346,keypoint,4
110,43,3.9003215511045313,-24.563286002333015,7.163173031333471,830,235,keypoint,4
111,1,5.759338559044265,1.3138605616735062,1.5235817805796894,1206,518,keypoint,3
111,7,5.124793406950858,-44.06783242937689,39.798581043983056,881,303,keypoint,4
111,22,-16.89014493254181,-180.39287068091593,107363.211575575,1001,342,keypoint,4
111,43,3.929709266568364,-24.56058407640355,7.4582896564008365,829,235,keypoint,4
112,1,4.39243412718406,1.163541299176048,15.065556785422185,1148,524,keypoint,2
112,7,4.9494405427421455,-42.83173054718399,51.6472808774312,881,301,keypoint,4
112,22,-14.364208137345145,-164.61512586342732,106918.4303033448,998,341,keypoint,4
112,43,3.8992774747490673,-24.31504150405918,9.62951489287205,828,233,keypoint,4
113,1,4.371841408677576,1.1670855245524188,15.274511706160082,1147,524,keypoint,2
113,7,4.885299490379888,-42.849808789964044,46.63508555035423,882,301,keypoint,4
113,22,-12.266078123520943,-151.50958814174615,105887.35209895727,995,340,keypoint,4
113,43,3.813041469090601,-23.96485584920702,13.235990201759723,828,230,keypoint,4
114,1,4.395718005130046,1.2262161132898264,15.702729898302405,1147,523,keypoint,2
114,7,4.821073294586081,-42.86791103053596,35.33299810576986,883,301,keypoint,4
114,22,-8.63835971749496,-117.62013817472344,103161.89701584827,992,336,keypoint,4
114,43,3.785178057855815,-23.851708598993316,13.077705255688352,828,229,keypoint,4
115,1,4.395718005130046,1.2262161132898264,15.702729898302405,1147,523,keypoint,2
115,7,4.821073294586081,-42.86791103053596,29.286242990069937,883,301,keypoint,4
115,22,-7.706908118306477,-111.2862794722236,98993.3652305877,990,335,keypoint,4
115,43,3.81322986895959,-23.849336492030922,12.057152427703066,827,229,keypoint,4
116,1,4.419868182329112,1.2860242270105744,16.138254844361196,1147,522,keypoint,2
116,7,4.75676178571385,-42.886037316715004,28.631281026756092,884,301,keypoint,4
116,22,-6.030662178137597,-96.49758815772287,43570.77273317083,987,332,keypoint,4
116,43,3.7855849792591765,-23.737961488072333,11.902626904707803,827,228,keypoint,4
117,1,4.419868182329112,1.2860242270105744,16.1382548443612,1147,522,keypoint,2
117,7,4.858722663514417,-44.1463682842365,35.16876622377041,885,303,keypoint,4
117,22,-5.470153369030725,-96.07637640651164,11371.097671496676,984,332,keypoint,4
117,43,3.7855849792591765,-23.737961488072333,10.600554806042352,827,228,keypoint,4
118,1,4.419868182329112,1.2860242270105744,16.1382548443612,1147,522,keypoint,2
118,7,4.725136479612296,-44.18579879438836,35.88625486387347,887,303,keypoint,4
118,22,-4.484632178260223,-88.35102043518413,4255.241431319697,981,330,keypoint,4
118,43,3.7855849792591765,-23.737961488072333,10.302559977938511,827,228,keypoint,4
119,1,4.419868182329112,1.2860242270105744,15.92878044735209,1147,522,keypoint,2
119,7,4.64275849837363,-43.551894424275616,35.607472826023276,887,302,keypoint,4
119,22,-3.9670982207217333,-82.08505809669046,2035.5342291877034,980,328,keypoint,4
119,43,3.759566643660627,-23.409422685340775,12.265819669774745,825,225,keypoint,4
120,1,4.444296669447248,1.3465215775494246,15.89552865782859,1147,521,keypoint,2
120,7,4.563313677384217,-42.94056092895592,41.08104520237698,887,301,keypoint,4
120,22,-3.242820622102635,-76.57535531438342,1049.5301672643993,977,326,keypoint,4
120,43,3.7601572614029966,-23.302512411675526,13.039822095351235,824,224,keypoint,4
121,1,4.444296669447248,1.3465215775494246,2.144079255976992,1147,521,keypoint,2
121,7,4.486648099164338,-42.35061390257764,34.54534495113891,887,300,keypoint,4
121,22,-2.882024290134991,-71.98455395377333,935.7931355903651,976,324,keypoint,4
121,43,3.7607389060312078,-23.197226400240012,11.618486304592047,823,223,keypoint,4
122,1,5.782709624734667,1.44461355144676,15.355151437388619,1204,516,keypoint,3
122,7,4.295679286727825,-42.40323677416881,35.85980917096145,890,300,keypoint,4
122,22,-2.567342432538819,-67.98051685025428,843.2327211206374,975,322,keypoint,4
122,43,3.6826299948087318,-22.99738443259946,10.157653417982793,824,221,keypoint,4
123,1,4.469008305287881,1.4077201482431094,27.859651511245044,1147,520,keypoint,2
123,7,4.304178111989214,-43.01359864024407,41.296734304571665,891,301,keypoint,4
123,22,-2.176037605694953,-64.40369480189719,538.3837224350896,973,320,keypoint,4
123,43,3.6826299948087318,-22.99738443259946,8.99237791765846,824,221,keypoint,4
124,1,4.469008305287881,1.4077201482431094,27.85965151124504,1147,520,keypoint,2
124,7,4.312997635671595,-43.64699217018813,47.63128360008574,892,302,keypoint,4
124,22,-1.947936845236027,-64.29642486706192,476.88455726676574,971,320,keypoint,4
124,43,3.7080965958077368,-23.09761462048199,9.745007491652503,824,222,keypoint,4
125,1,4.4900572522405815,1.4040416598570378,27.428331705013047,1148,520,keypoint,2
125,7,4.456854864559874,-44.26498723017474,53.308289702171095,891,303,keypoint,4
125,22,-1.5567800846227076,-62.573521257000785,345.7181786557638,968,319,keypoint,4
125,43,3.7080965958077368,-23.09761462048199,8.597460915982317,824,222,keypoint,4
126,1,4.4900572522405815,1.4040416598570378,27.428331705013047,1148,520,keypoint,2
