frame,id,x,y,width,height,kp0_x,kp0_y,kp0_conf,kp1_x,kp1_y,kp1_conf,kp2_x,kp2_y,kp2_conf,kp3_x,kp3_y,kp3_conf,kp4_x,kp4_y,kp4_conf,kp5_x,kp5_y,kp5_conf,kp6_x,kp6_y,kp6_conf,kp7_x,kp7_y,kp7_conf,kp8_x,kp8_y,kp8_conf,kp9_x,kp9_y,kp9_conf
120,43,830.6048583984375,220.5666217803955,16.725860595703125,11.67242431640625,278.1622,133.95277,0.64652056,276.6521,132.8106,0.6207963,275.26166,133.82623,0.56474453,274.46094,132.99033,0.6055524,274.69275,131.51584,0.057044677,276.17328,135.58977,0.053468343,277.65625,131.55042,0.041470006,275.89038,130.55693,0.048769705,276.73184,130.12254,0.031125367,269.1518,135.05685,0.04146939
121,1,1158.9833679199219,475.3263874053955,118.5443115234375,90.50495910644531,368.84546,287.49765,0.7866997,382.48306,309.1261,0.64734906,379.78085,287.98682,0.18063632,402.69495,304.85846,0.28899905,403.17548,328.54904,0.027033446,394.1474,312.13925,0.010012857,387.4126,298.2908,0.0046760268,371.1029,296.98047,0.005658164,382.9801,290.7348,0.006795195,378.64407,291.5887,0.004529922
121,7,878.3695678710938,291.7956476211548,32.6041259765625,29.266033172607422,287.09088,176.84245,0.7466812,289.6334,180.38968,0.75083125,293.78043,177.11473,0.34512287,298.0305,179.7769,0.5778916,301.7619,175.9606,0.04130315,293.8573,183.48607,0.03027847,291.81113,182.15251,0.018431546,287.0121,176.4483,0.03169823,295.8636,172.83418,0.017957639,283.76215,177.01204,0.021954821
121,22,986.6002807617188,314.8420886993408,38.565948486328125,27.09990692138672,334.99213,193.51305,0.6968857,332.26816,191.88385,0.622835,327.45016,194.62915,0.55360603,323.65005,190.49524,0.60935867,322.3322,189.7295,0.061595332,329.52518,193.59454,0.059757836,330.21783,191.27003,0.05403116,328.7746,190.57309,0.057022512,332.54913,189.88992,0.038948566,324.5766,188.55222,0.042794645
121,43,829.4456176757812,218.75933647155762,16.9647216796875,11.457714557647705,277.61136,132.86354,0.6490368,275.93594,131.93343,0.62210405,275.0719,132.83434,0.55154604,274.01236,131.96983,0.5983318,274.30627,130.4091,0.06243058,275.81088,134.60909,0.06297007,277.68268,130.95377,0.04642144,275.67267,129.74567,0.055595513,276.98373,128.94928,0.03619724,269.1118,134.37411,0.04843087
122,1,1159.19091796875,474.7499141693115,121.03271484375,91.66797351837158,367.2013,286.65515,0.89819664,383.6147,308.57507,0.9232243,377.11557,292.47147,0.018667448,401.49173,305.8295,0.30067384,412.28278,287.22726,0.0043733395,394.49612,309.91766,0.0031342325,387.97562,305.60687,0.00051690056,364.81393,294.00668,0.0023467569,389.32297,291.28073,0.00067792425,362.6876,296.8373,0.0014835994
122,7,880.0486450195312,291.36097526550293,31.736480712890625,29.00027561187744,287.86575,176.69456,0.73874754,290.33716,179.97879,0.7410124,294.714,176.84976,0.35576668,298.66934,179.49217,0.5779045,302.38312,176.08002,0.043714046,294.43338,183.16925,0.030801632,292.34546,181.51387,0.019016648,287.7637,176.14117,0.032769572,295.78363,172.27472,0.019340102,284.22403,176.65973,0.022764321
122,22,985.7924194335938,312.7265338897705,37.88067626953125,26.56406593322754,334.44135,192.22122,0.6976635,332.4713,190.60991,0.6196495,326.70413,193.2441,0.5434571,323.4172,189.42142,0.60209066,321.9218,188.35626,0.06479386,329.51184,192.38696,0.0691882,330.6104,189.62344,0.057693504,327.8511,189.34404,0.06277874,331.93423,188.09204,0.043795336,324.21234,187.553,0.049423758
122,43,829.5655517578125,217.85365962982178,16.746368408203125,11.208642482757568,277.8598,132.11205,0.6463725,276.10385,131.23517,0.62073815,275.60724,132.02155,0.54792595,274.57468,131.34023,0.5879616,275.0307,129.6603,0.062226545,276.10834,133.89862,0.06257823,277.85394,130.41017,0.045031577,276.34387,129.00804,0.05453272,277.29593,128.41238,0.035184015,269.2762,134.11931,0.048824374
123,1,1159.8736267089844,474.96924591064453,119.68670654296875,90.39840888977051,369.05142,287.12158,0.78737307,382.53488,308.42642,0.64969766,380.39218,287.64743,0.18145885,403.3073,304.0806,0.2911204,403.3501,328.11044,0.02784703,394.30505,311.62973,0.010388805,387.7512,297.33652,0.0049229595,371.43292,296.56442,0.0058925934,383.65475,290.38834,0.007239769,378.2905,290.96918,0.004805003
123,7,881.9312438964844,292.42034912109375,29.97125244140625,28.939404487609863,288.58826,177.42822,0.7382348,290.94363,180.6851,0.74266964,295.31525,177.411,0.35052943,299.09598,180.27089,0.5705088,302.82687,177.02348,0.042725846,294.9133,184.08125,0.02750135,292.543,182.17393,0.01726456,288.61005,176.82312,0.030145857,296.0315,172.89032,0.01792578,284.2086,177.24295,0.020217327
123,22,984.1607666015625,311.6261672973633,38.421844482421875,26.791688919067383,333.41037,191.20148,0.64201987,330.97144,189.61833,0.58119375,326.0172,191.91689,0.6403805,323.09152,188.61446,0.5931484,322.3085,187.56906,0.038122438,326.29025,191.63574,0.027911298,328.05484,186.22711,0.023799114,327.6303,187.4234,0.023278113,324.39005,188.63754,0.015473168,317.87045,189.5091,0.023071729
123,43,829.3156127929688,218.05929279327393,16.653717041015625,11.121790409088135,277.71655,132.01956,0.64616287,275.9234,131.14093,0.6207042,275.4465,131.88568,0.5475413,274.3962,131.22061,0.5886161,274.75943,129.60977,0.06431502,275.99606,133.7626,0.06577196,277.79712,130.34515,0.04720615,276.12543,128.92903,0.057218634,277.26093,128.17021,0.037214212,269.23453,133.93141,0.05115351
124,1,1160.033935546875,475.0762596130371,119.18307495117188,90.03936195373535,369.0711,287.0662,0.787894,382.62027,308.33847,0.6496931,380.3818,287.6127,0.18123372,403.35995,303.99875,0.29103038,403.44534,328.0111,0.027810205,394.3748,311.6334,0.010405619,387.83337,297.29172,0.0049162153,371.4506,296.51886,0.0058929315,383.63773,290.33075,0.007246582,378.2614,290.92807,0.0048016477
124,7,882.9179077148438,293.5202522277832,29.238006591796875,29.66542911529541,288.49985,178.00217,0.74841154,291.10764,181.61731,0.75327504,295.3694,178.0946,0.33054954,299.58798,181.10056,0.5611566,303.60645,177.53992,0.039232805,295.36267,185.15652,0.023842063,292.4817,183.2114,0.014380599,288.49982,177.5213,0.026622605,296.15045,173.64207,0.015310488,283.7411,177.9665,0.017093271
124,22,982.1518249511719,311.06470584869385,38.08721923828125,26.44222068786621,332.70767,190.9629,0.646928,330.25433,189.22505,0.5834352,325.26102,191.55144,0.63101476,322.34506,188.26286,0.59047765,321.40244,187.28004,0.041970767,325.78192,191.21355,0.03281966,327.6734,186.21132,0.027940422,326.93793,187.35422,0.027499674,324.50754,188.02878,0.01869911,317.9059,189.04381,0.026618812
124,43,829.5075988769531,218.3917407989502,16.786376953125,11.108774185180664,277.72784,132.26735,0.64590275,275.9975,131.37106,0.61954516,275.47476,132.18349,0.5493612,274.42902,131.45332,0.59335357,274.83392,129.75253,0.063596234,276.06604,134.04805,0.06440429,277.90268,130.48203,0.046874978,276.0859,129.12184,0.056283854,277.16895,128.44324,0.036757596,269.24857,134.11717,0.05006521
125,1,1160.168701171875,475.1325988769531,118.79241943359375,89.92549896240234,369.12622,287.1846,0.78754914,382.72778,308.38205,0.6494681,380.4695,287.72626,0.1816871,403.48795,304.0299,0.29185075,403.58163,327.96783,0.027895216,394.40427,311.6381,0.01038266,387.9199,297.36526,0.004888703,371.5168,296.60352,0.005898096,383.7609,290.4215,0.007259265,378.29324,290.954,0.0047746557
125,7,883.181396484375,294.0362148284912,30.107574462890625,31.4822416305542,287.59198,177.78474,0.71469975,290.92712,182.38408,0.687951,295.1544,178.96182,0.34421158,299.4173,181.45004,0.5547281,303.7926,176.56995,0.037654042,294.19427,184.67569,0.03646652,295.3187,182.82552,0.016556475,286.9422,177.89417,0.027451206,295.25143,175.16241,0.017624918,283.32236,180.82347,0.02890576
125,22,979.7107543945312,310.3811159133911,37.24786376953125,26.235454559326172,331.52747,190.71494,0.65132624,329.46005,188.99896,0.5865657,324.13477,191.19739,0.6161632,321.68076,188.00471,0.5899957,320.311,186.98555,0.047497023,325.20413,190.91353,0.040654402,327.22244,186.23575,0.034010537,325.71817,187.2848,0.033611298,324.13583,187.44513,0.02361288,317.78174,188.61948,0.032218803
125,43,829.5244445800781,218.81953811645508,16.85430908203125,11.008802890777588,277.77432,132.51009,0.6443082,275.98727,131.61017,0.6184206,275.3994,132.46869,0.55413187,274.27368,131.6636,0.59547347,274.605,130.04993,0.063128,275.9386,134.23586,0.06351829,277.83777,130.67705,0.046715636,275.98926,129.41258,0.055754606,277.10632,128.68703,0.036374986,269.2211,134.17786,0.049362086
126,1,1160.0795288085938,475.4611587524414,118.55657958984375,90.21839618682861,369.0875,287.32233,0.7882415,382.76718,308.70325,0.6495619,380.3059,287.81256,0.18046325,403.351,304.38678,0.2899437,403.56253,328.31235,0.027404575,394.34808,311.93085,0.010146792,387.85187,297.7378,0.0047451253,371.4639,296.80026,0.00577786,383.56265,290.57132,0.007043693,378.39044,291.2605,0.0046373866
126,7,883.4454345703125,295.31090354919434,31.222869873046875,33.023125648498535,287.76965,179.28386,0.72133946,291.16245,183.72849,0.7041446,295.37112,180.25058,0.34511018,299.85068,182.92044,0.5687038,304.14914,178.56682,0.038464718,294.72064,186.1855,0.035350673,294.9768,183.92464,0.016567575,286.65274,179.22127,0.028614393,294.77954,175.80498,0.018009808,283.55038,181.44713,0.027248163
126,22,977.0329284667969,309.21774101257324,37.01312255859375,25.115827560424805,330.9142,189.12315,0.69650465,328.9863,187.57298,0.65836334,323.57925,189.5203,0.5582465,320.76987,186.43117,0.6006032,318.41818,185.2969,0.037107587,324.47797,190.48236,0.024492525,324.68158,185.65689,0.024226524,326.5243,185.20183,0.024957903,324.74033,186.87933,0.014903045,317.8031,186.73409,0.016757537
126,43,829.4093627929688,219.37263107299805,16.9625244140625,11.00456714630127,277.81686,132.7784,0.642591,275.99396,131.8974,0.61908036,275.36646,132.75992,0.55818915,274.19577,131.96213,0.59762716,274.40927,130.5146,0.0628566,275.77554,134.45131,0.0629557,277.70892,130.93207,0.046574116,275.90207,129.79565,0.055360977,277.05447,128.87865,0.036234856,269.20187,134.17511,0.04883392
127,1,1159.4382934570312,475.4995765686035,118.28805541992188,90.38571453094482,369.0062,287.42133,0.78784204,382.65613,308.80475,0.64901125,380.18643,287.91666,0.18095452,403.24542,304.48575,0.29032332,403.49844,328.3479,0.027286492,394.34277,311.97467,0.010096699,387.74295,297.89502,0.0047233496,371.34323,296.90015,0.005741614,383.4778,290.64398,0.0069763605,378.4796,291.32565,0.0045994404
127,7,883.3550720214844,295.7292251586914,31.76202392578125,34.02077865600586,287.89374,179.59787,0.723398,291.1894,184.09995,0.71151996,295.49368,180.5225,0.34383288,299.9774,183.33763,0.57328784,304.2101,179.2008,0.03922872,294.90204,186.51518,0.035671186,294.81653,184.11539,0.017014874,286.63257,179.44208,0.029794196,294.65518,175.91463,0.018489132,283.76373,181.54745,0.027323214
127,22,974.2196044921875,307.5592861175537,36.854827880859375,25.033352851867676,330.18002,188.25674,0.6969656,327.94046,186.48152,0.6510074,323.02045,188.70898,0.5652946,319.7351,185.24695,0.60628456,317.67407,184.34532,0.04192092,323.97446,189.10603,0.030052576,324.28418,185.07204,0.02977016,325.4604,184.36488,0.03106662,325.09573,185.55582,0.018856917,317.89557,185.13622,0.020776609
127,43,829.4198913574219,219.11305332183838,17.00775146484375,11.021214008331299,277.94077,132.61095,0.64193505,276.069,131.72888,0.6182274,275.48087,132.57526,0.5580376,274.28043,131.82646,0.59689885,274.5087,130.32672,0.063772395,275.88754,134.28674,0.063931465,277.7786,130.75957,0.047483217,276.0783,129.60898,0.0560679,277.1236,128.74593,0.036944177,269.25363,134.11499,0.049762037
128,1,1159.2381591796875,475.2121124267578,118.20501708984375,90.58545112609863,368.96048,287.27908,0.7879092,382.54697,308.76886,0.64895594,380.09995,287.74765,0.1803002,403.09833,304.4545,0.28904423,403.29214,328.42624,0.027225282,394.32004,311.9365,0.010130699,387.66443,297.813,0.0047495887,371.30313,296.79254,0.0057398635,383.38135,290.4969,0.006956861,378.45087,291.28275,0.004631727
128,7,883.6778869628906,295.8245487213135,32.1796875,34.522141456604004,287.90103,179.93565,0.7227139,291.32687,184.53299,0.7117398,295.5228,181.013,0.34577188,300.22668,183.69574,0.57354295,304.54514,179.55272,0.036985528,295.02548,186.93147,0.0326155,294.86304,184.48096,0.015468738,286.63538,179.78485,0.027470525,294.52597,176.43364,0.01674285,283.63977,181.95775,0.024926372
128,22,972.1876831054688,305.97236251831055,37.3780517578125,25.88755702972412,329.59348,187.82031,0.69526875,327.25378,185.79875,0.6439133,322.29825,188.31241,0.5744985,318.98645,184.50813,0.6091553,316.86835,183.52887,0.046430882,323.56842,188.26863,0.035396386,323.86246,184.76979,0.035502557,324.71426,183.94456,0.0365031,325.04642,184.96043,0.02254398,317.9027,184.26027,0.024700422
128,43,829.0644836425781,218.27622985839844,16.92919921875,11.063455581665039,277.71954,131.84572,0.644961,275.8387,131.06813,0.6195609,275.36594,131.81995,0.5486678,274.2187,131.20547,0.5911028,274.54193,129.56693,0.0664112,275.8701,133.59138,0.069120415,277.72913,130.23123,0.04993703,276.00616,128.92195,0.059689313,277.2516,128.07028,0.039528396,269.24313,133.73651,0.053893246
129,1,1159.3311767578125,475.13651275634766,118.0777587890625,90.56227684020996,368.92603,287.20984,0.7877411,382.5796,308.73596,0.6491618,379.97577,287.657,0.18039364,403.03552,304.4205,0.2889457,403.2796,328.39487,0.027331166,394.25854,311.90414,0.010203684,387.66116,297.74005,0.0047873138,371.26263,296.69937,0.0057641556,383.25626,290.45917,0.0070084664,378.4427,291.2712,0.004672488
129,7,884.51953125,296.25605392456055,32.027435302734375,34.220412254333496,288.264,180.12718,0.7174041,291.6783,184.66986,0.7038163,295.8167,181.32008,0.35710514,300.53226,183.71866,0.57193816,305.0058,179.6332,0.03502299,295.17316,187.01146,0.029547013,294.9976,184.66437,0.014190592,287.096,179.97969,0.024839336,294.58505,176.97844,0.015135667,283.64053,182.1032,0.023017477
129,22,970.1290283203125,304.85798835754395,36.704315185546875,26.384413719177246,328.51834,187.41986,0.69215155,326.3598,185.48283,0.64265186,321.4893,187.97473,0.5721939,318.61188,184.25716,0.6119844,316.5422,183.18315,0.049057003,323.08246,187.86284,0.039723366,323.39703,184.7634,0.03925423,323.6802,183.77473,0.04051,324.84183,184.50414,0.02511532,317.69418,183.83113,0.02777882
129,43,829.6546325683594,218.04724216461182,16.84918212890625,11.184206485748291,278.1843,131.77383,0.6448552,276.25034,130.96329,0.6166959,275.69418,131.73784,0.5500622,274.4397,131.1057,0.5869015,274.84464,129.48245,0.0649232,276.1111,133.46889,0.066315316,277.801,130.18726,0.047911957,276.3799,128.90175,0.05708406,277.42166,128.13425,0.037943464,269.2998,133.53952,0.05205134
130,1,1159.3450012207031,474.98933029174805,118.1162109375,90.63664054870605,368.93304,287.17624,0.78740937,382.5089,308.66718,0.6491268,380.02563,287.61594,0.18033877,403.03818,304.34454,0.28899297,403.1709,328.33264,0.027464146,394.2864,311.8062,0.010264711,387.65875,297.62836,0.004822517,371.2599,296.65057,0.005787406,383.33075,290.41815,0.0070455945,378.43826,291.1613,0.0047062323
130,7,884.66162109375,296.8481569290161,32.710052490234375,33.92823600769043,288.35822,180.51196,0.7676644,291.63162,184.88734,0.78022224,295.28055,180.79803,0.28514695,300.83844,183.98152,0.5311086,305.02,179.83623,0.030601105,296.4567,188.81032,0.015249323,292.2228,186.61615,0.008609384,288.7451,180.03862,0.01870199,296.13718,176.7089,0.009479645,282.56277,181.06396,0.010033222
130,22,967.3070068359375,303.55286407470703,36.036529541015625,26.800211906433105,327.35175,186.6681,0.69110584,325.20724,184.9001,0.64376754,320.56348,187.19481,0.5651448,317.9661,183.69768,0.61287445,316.04578,182.68495,0.0528437,322.49893,187.12392,0.046462845,322.95007,184.36925,0.043644533,322.33292,183.1975,0.04651639,324.68497,183.34862,0.028861731,317.19553,182.97043,0.032404672
131,1,1159.93212890625,474.99226570129395,118.2440185546875,90.20171070098877,369.05984,287.14594,0.78753895,382.42004,308.61755,0.64896846,380.34735,287.61255,0.17996983,403.253,304.22464,0.28938136,403.14874,328.29248,0.027565189,394.4932,311.6545,0.010277716,387.7284,297.4962,0.004838062,371.36758,296.64752,0.0058083036,383.73636,290.35474,0.007067837,378.3994,290.9112,0.0047214716
131,7,886.489013671875,297.4648246765137,32.552398681640625,31.255545616149902,290.6968,181.06485,0.7157135,292.75143,184.66399,0.7174332,296.8049,181.92268,0.36174452,300.86612,183.61757,0.5930006,303.66812,180.72708,0.0423549,296.90784,186.66066,0.048652004,299.48758,185.66397,0.024413865,290.44174,180.06374,0.04490044,302.16867,177.60986,0.023235641,290.71008,183.58282,0.034177743
131,22,965.737060546875,302.59803199768066,36.367584228515625,26.838887214660645,327.02933,186.1197,0.69468564,324.93207,184.50974,0.6444552,319.81445,186.76556,0.55773205,317.20792,183.30473,0.6119389,315.2738,182.10957,0.05466214,322.15808,186.57582,0.05116211,322.6724,183.88164,0.04691438,321.6351,182.803,0.049723033,324.478,182.84738,0.031195126,316.9052,182.30147,0.03564315
132,1,1160.5438842773438,475.4114112854004,118.29483032226562,90.14949131011963,369.07593,287.40305,0.78766924,382.54233,308.7913,0.6485468,380.43607,287.89017,0.18024299,403.38702,304.3954,0.29019588,403.3894,328.35132,0.02743342,394.5386,311.80508,0.010117882,387.76736,297.78302,0.004741004,371.4054,296.87714,0.0057554888,383.8332,290.57513,0.0069868756,378.4575,291.0907,0.0046214852
132,7,888.1494140625,299.921067237854,31.54229736328125,29.805376052856445,291.27563,182.79758,0.7194115,293.54413,186.05162,0.7345059,297.22836,183.4347,0.3738145,301.31696,185.31107,0.6059929,303.85715,182.33745,0.038428344,297.42105,188.26659,0.04169695,298.86584,187.33461,0.023080634,290.66315,181.82939,0.04111421,302.36423,178.85805,0.019909576,291.1668,183.94893,0.028897537
132,22,963.46728515625,302.14098358154297,35.624542236328125,25.994184494018555,326.1753,185.65103,0.69551605,324.05862,184.02406,0.64386207,318.97385,186.22485,0.5502482,316.29544,182.88507,0.6068186,314.5014,181.70514,0.05515771,321.4573,186.11665,0.054777805,322.48422,183.40115,0.0476467,320.60855,182.45726,0.05254325,324.38956,181.82755,0.032491457,316.38467,181.75566,0.03790834
132,43,830.8177185058594,218.89065742492676,17.35675048828125,11.163967609405518,278.69553,132.46188,0.63931024,276.63257,131.4554,0.61019313,275.81512,132.30388,0.5686396,274.58044,131.55005,0.59430516,274.72958,130.0896,0.06402232,276.21228,133.96407,0.06328015,277.85556,130.45834,0.04730662,276.4763,129.41412,0.05467999,277.16116,128.748,0.036711164,269.2068,133.78557,0.04999879
133,1,1160.4120483398438,476.010440826416,118.12261962890625,90.02759456634521,368.95804,287.66446,0.78759825,382.6259,309.0991,0.64725536,380.2949,288.2127,0.18098535,403.506,304.65594,0.29143298,403.76556,328.46906,0.027105927,394.635,312.0111,0.009913271,387.74884,298.1773,0.0046074525,371.23553,297.15643,0.0056345756,383.7565,290.81,0.0068301465,378.54605,291.26303,0.0044637667
133,7,889.6417236328125,302.20736503601074,30.74102783203125,28.978182792663574,291.53943,183.67563,0.72525007,293.82016,186.85991,0.74193716,297.7537,184.2669,0.3775375,301.88602,186.0887,0.60624623,304.77335,182.909,0.03615036,298.00485,189.1676,0.035930164,298.6134,188.59038,0.020708244,291.13168,182.64474,0.03725959,302.88397,179.86266,0.017314604,291.18472,184.52643,0.02497888
133,22,961.5673828125,302.38966941833496,34.854400634765625,25.569863319396973,325.58636,185.83977,0.69074976,323.46326,184.27275,0.64171994,318.641,186.52211,0.55151767,315.84003,183.16214,0.6081692,314.18964,182.03206,0.053301733,320.9528,186.43355,0.052749656,322.30484,183.7943,0.045554545,320.2356,182.82335,0.05081712,324.37976,181.9979,0.030807732,316.1509,182.00787,0.03648778
133,43,831.4716796875,220.57959938049316,17.565765380859375,11.469391822814941,279.02148,133.69154,0.6366022,277.17554,132.53378,0.61138546,275.9856,133.494,0.580245,274.96603,132.75758,0.60684067,274.98575,131.39075,0.059832007,276.47006,135.13846,0.05552398,277.92883,131.19266,0.044036012,276.44788,130.44531,0.04971214,276.84216,129.81845,0.03311831,269.37137,134.38922,0.04397656
134,1,1159.8040466308594,476.5374755859375,117.92926025390625,90.31119632720947,368.75864,287.98758,0.7876861,382.4343,309.4962,0.6479254,380.2497,288.53757,0.1805905,403.62317,304.96957,0.29164612,403.8573,328.89954,0.026984634,394.65793,312.15073,0.009699394,387.57126,298.4191,0.0045308615,370.97687,297.4607,0.00551706,383.84576,291.2069,0.006727862,378.56195,291.44528,0.004381188
134,7,890.956787109375,304.03803062438965,30.832763671875,28.695842742919922,292.2009,184.42668,0.7321551,294.53168,187.62393,0.751932,297.89233,184.95126,0.37584716,302.20807,186.88223,0.6056467,304.9867,183.33527,0.035696782,298.64166,189.96448,0.033503488,298.3461,189.38766,0.020754134,291.91003,183.31161,0.035534013,303.05392,180.95067,0.016323596,291.34912,185.14989,0.023370292
134,22,960.4770812988281,302.50046825408936,33.028564453125,25.179840087890625,324.37238,185.36504,0.62652946,322.37415,184.01518,0.59030336,318.19077,185.98924,0.63491637,316.1576,183.2545,0.5985017,314.947,182.79745,0.036739737,318.00037,186.49663,0.023819253,319.83936,180.12738,0.020911358,319.6612,181.43918,0.021813676,315.482,182.69308,0.013779855,309.91504,184.60487,0.01926639
134,43,830.6724243164062,221.48123359680176,18.0714111328125,11.927586078643799,278.32047,134.00586,0.6412694,276.77393,132.93288,0.6178875,275.39755,133.92462,0.5702686,274.56558,133.21527,0.6109325,274.54498,131.83458,0.060913347,276.24048,135.55928,0.057346642,277.67633,131.60727,0.045690637,275.6861,130.84154,0.052649744,276.62265,129.94894,0.034879915,269.38052,134.55385,0.044665486
135,1,1159.3815307617188,477.069917678833,118.04159545898438,90.18172931671143,368.682,288.52783,0.78533655,382.46,309.83856,0.64512205,380.2893,289.2143,0.18301317,403.55106,305.29117,0.29538053,404.07083,328.84436,0.027095178,394.5636,312.36688,0.009562234,387.3648,298.93567,0.0044470686,370.91418,297.84335,0.005464232,383.79364,291.67764,0.0066518416,378.6858,291.80115,0.00426441
135,7,891.8397216796875,305.6915159225464,30.438446044921875,28.85141944885254,292.55444,185.45486,0.7348622,295.00262,188.78409,0.757156,297.83362,185.9676,0.3654724,302.2221,188.05405,0.5969255,304.9534,184.33815,0.03253376,298.73505,191.25133,0.028173646,298.30753,190.58766,0.018045573,292.47827,184.50443,0.030373314,303.35757,182.27545,0.013852114,291.05093,186.15535,0.019376552
135,22,959.167236328125,302.51550579071045,31.969573974609375,24.454639434814453,323.87366,185.39587,0.6268126,321.9834,183.89467,0.5913117,317.72162,185.92632,0.6346693,315.92947,183.23459,0.5987109,314.55576,182.70291,0.038190864,317.64206,186.41406,0.02550412,319.65167,180.18507,0.022686787,319.34988,181.57251,0.023287646,315.43164,182.56268,0.014891736,310.0329,184.64787,0.02056156
135,43,829.7733764648438,221.90578651428223,18.340301513671875,12.25805139541626,277.87238,134.47849,0.643016,276.64478,133.28801,0.6216135,275.038,134.3863,0.5679483,274.25677,133.62401,0.61677796,274.0712,132.32907,0.061343335,276.126,136.00252,0.057759196,277.57385,131.98314,0.04737054,275.27472,131.22992,0.054650027,276.496,130.06932,0.035997458,269.55994,134.7576,0.044493955
136,1,1158.6543273925781,477.3464641571045,117.53228759765625,89.892333984375,368.65195,288.71982,0.7829498,382.3212,310.01733,0.644442,380.11707,289.44113,0.1851252,403.16278,305.48685,0.29808187,403.9279,328.65872,0.02760601,394.3277,312.1566,0.009674345,387.11584,299.10458,0.004544392,370.76797,297.82938,0.005533976,383.62332,291.9794,0.006757018,378.93918,291.88174,0.0043292837
136,7,892.7111206054688,306.3518543243408,31.041412353515625,29.6398344039917,292.65063,186.0753,0.74016213,295.20422,189.62503,0.763017,297.92334,186.64084,0.35389102,302.47903,188.8232,0.58949244,305.33862,184.88576,0.030327652,298.9221,192.20375,0.024787318,298.25378,191.52896,0.015750565,292.63828,185.26843,0.026922313,303.56372,183.10672,0.012088314,290.678,186.8063,0.016837863
136,22,957.6949768066406,302.1155433654785,32.093994140625,23.996638298034668,323.35364,185.18298,0.6246142,321.56277,183.84486,0.59240526,317.34094,185.91913,0.63142234,315.6354,183.1893,0.60091126,314.1744,182.62654,0.039781407,317.28793,186.26262,0.027440146,319.50638,180.21902,0.024492314,319.0438,181.60335,0.024819275,315.3464,182.4741,0.016095933,310.1445,184.61737,0.022037098
136,43,829.3818969726562,221.71246147155762,18.327301025390625,12.37340784072876,277.7936,134.42862,0.64355975,276.58575,133.26424,0.62270004,275.04034,134.35481,0.5654168,274.28925,133.63445,0.61657643,274.13428,132.25514,0.061577,276.10147,136.00702,0.05836286,277.57333,131.99756,0.047782227,275.33185,131.2436,0.05501136,276.5108,130.09569,0.03632113,269.60013,134.86153,0.044859525
137,1,1158.5891418457031,477.32900619506836,117.63299560546875,89.72480964660645,368.61093,288.666,0.78246176,382.31326,310.07516,0.644204,379.9052,289.3761,0.1851289,402.91852,305.5659,0.29747745,403.78485,328.69815,0.027567847,394.19174,312.2079,0.009702326,387.00818,299.15482,0.0045565916,370.71555,297.7775,0.0055235913,383.34766,291.93958,0.006731952,378.96512,291.97787,0.004338926
137,7,893.3523559570312,306.7328395843506,31.231292724609375,30.434969902038574,292.83286,186.58221,0.73898715,295.22485,190.23958,0.7632609,298.25436,187.10689,0.34965426,302.65744,189.34251,0.58330524,305.70184,185.6796,0.02891443,299.01752,192.84529,0.022082716,298.37653,192.13078,0.013989945,292.86758,185.73923,0.024802065,303.84372,183.52538,0.010975601,290.4762,187.1731,0.0149447685
137,22,955.9413757324219,300.8949794769287,32.84161376953125,23.96231460571289,322.6341,184.42441,0.62819594,320.61942,183.26424,0.59489834,316.7905,185.1956,0.6196199,315.02692,182.57124,0.600392,313.63925,182.05495,0.043723747,316.73843,185.49892,0.032839954,319.1641,179.9701,0.028499573,318.26727,181.14902,0.029139576,315.57394,181.60213,0.019412657,310.08267,183.76764,0.0260785
137,43,829.14404296875,221.39234733581543,18.244903564453125,12.383025169372559,277.70615,134.34149,0.6435234,276.52103,133.14047,0.6214468,274.88992,134.20775,0.5643691,274.16934,133.49025,0.61521655,273.96194,132.10005,0.0623142,276.0486,135.91283,0.059647575,277.60712,131.85538,0.048417006,275.21555,131.10892,0.055938274,276.43484,129.93465,0.037031572,269.50342,134.81905,0.045744136
138,1,1158.9517822265625,477.42608070373535,117.79010009765625,89.63844680786133,368.5984,288.68832,0.7825902,382.32614,310.14755,0.6441953,379.87177,289.3977,0.18480799,402.8858,305.66235,0.29700217,403.78244,328.77594,0.027430762,394.14938,312.30655,0.00964808,386.98517,299.2425,0.00452316,370.70117,297.83368,0.0054923235,383.2643,291.97513,0.0066786073,378.96637,292.05344,0.004301814
138,7,894.0349731445312,307.80351734161377,31.749481201171875,31.401620864868164,292.94208,187.36516,0.7421301,295.2353,191.26265,0.7678975,298.5231,187.92441,0.340755,302.92755,190.21147,0.5745119,306.25165,186.5851,0.026765026,299.16376,193.91464,0.018686248,298.33374,193.29605,0.011764098,293.09573,186.59996,0.021666287,304.23584,184.45663,0.009343396,290.08505,187.87463,0.012543686
138,22,954.3152160644531,299.91738510131836,33.39678955078125,23.969962120056152,322.02875,183.59286,0.62629485,319.8757,182.58167,0.59674186,316.43094,184.37279,0.61332315,314.6123,181.98476,0.60017514,313.19278,181.33594,0.04754215,316.23257,184.73233,0.038698696,318.9998,179.48204,0.032959074,317.89645,180.59138,0.03327806,315.74954,180.66206,0.02265016,310.06897,183.1796,0.030701002
