frame,id,x,y,width,real_width,kp0_x,kp0_y,kp0_conf,kp1_x,kp1_y,kp1_conf,kp2_x,kp2_y,kp2_conf,kp3_x,kp3_y,kp3_conf,kp4_x,kp4_y,kp4_conf,kp5_x,kp5_y,kp5_conf,kp6_x,kp6_y,kp6_conf,kp7_x,kp7_y,kp7_conf,kp8_x,kp8_y,kp8_conf,kp9_x,kp9_y,kp9_conf
95,45,856.1585083007812,305.024019241333,27.2958984375,3.743472374906955,845.57776,317.16122,0.66297203,858.02106,327.33157,0.6924683,856.761,316.14798,0.19995706,875.7013,325.5124,0.4269773,879.4441,318.1748,0.03376151,862.5573,331.7077,0.019392071,858.85315,319.1313,0.011705894,843.7468,312.36243,0.023795642,851.551,312.73404,0.013117665,815.9412,318.09894,0.013258726
96,1,1158.6524047851562,476.78744888305664,118.44570922851562,2.4928204814895993,1106.6798,486.9689,0.78300434,1147.198,522.99994,0.6473381,1140.812,487.8565,0.18376565,1209.7601,515.45715,0.29556456,1210.4453,555.35785,0.027719581,1182.5211,527.08453,0.009768947,1161.5676,504.06384,0.0046033254,1113.3418,502.3601,0.005625657,1151.2054,492.50745,0.0068751085,1136.2706,492.73904,0.0044520367
96,3,1189.2659912109375,692.9762935638428,246.87615966796875,2.0039184457097576,1098.0627,708.2472,0.8056155,1216.1218,809.45026,0.5845474,1085.0808,695.8878,0.09206518,1221.2522,808.61237,0.11234547,1289.9387,886.9095,0.011205143,1204.297,799.20166,0.006620571,1181.1786,766.35364,0.0038109208,1120.795,734.06,0.0019328735,1087.8375,719.92224,0.0027154204,1152.2595,771.24457,0.003352749
96,7,859.6893310546875,281.22423362731934,28.752044677734375,1.661641817147942,843.7677,287.2713,0.7258883,851.9624,292.26794,0.73711,862.25867,286.6316,0.36025327,875.7289,291.123,0.56327766,885.8479,285.97266,0.036081877,864.2071,297.754,0.021682294,855.2599,292.7611,0.013037813,841.32556,283.4708,0.025929358,860.0831,279.02094,0.013094408,826.63696,286.49127,0.015724847
96,22,1066.5649108886719,356.1021795272827,55.41339111328125,10.976759712483782,1093.3779,369.21692,0.6981302,1080.6794,366.33875,0.6128554,1063.7043,372.379,0.60661024,1045.4995,362.8127,0.6086258,1041.1708,360.32724,0.044389334,1066.2686,368.9739,0.03338836,1067.0854,364.5413,0.03377003,1073.2183,363.77335,0.03004221,1072.8114,367.41513,0.019864703,1046.9434,361.37607,0.024491476
96,43,839.1245727539062,227.67669868469238,18.3043212890625,0.5420868846781676,846.8922,233.80666,0.58743733,841.64557,230.84653,0.57988566,833.9165,233.75972,0.44840044,831.74866,231.9596,0.5163805,827.55493,227.89268,0.13080378,841.12646,244.14297,0.10801289,850.2012,237.15503,0.06109355,845.98376,225.49982,0.07614306,843.165,228.9148,0.078726366,838.61633,231.01985,0.058876615
97,1,1159.1742553710938,477.0986022949219,118.587158203125,2.492622538685571,1106.4515,487.33463,0.7820051,1147.3625,523.2868,0.64577645,1140.4873,488.3218,0.1850137,1209.4214,515.7806,0.2970219,1210.9064,555.2965,0.027655333,1182.2728,527.303,0.009689941,1161.2758,504.59454,0.004547612,1113.104,502.63507,0.005587092,1150.67,492.82782,0.00680867,1136.5363,493.107,0.0043759104
97,3,1215.5648803710938,719.9307174682617,271.8930358886719,2.0165596863555137,1119.6538,723.7028,0.83157355,1244.2805,845.59015,0.5748902,1101.284,700.3038,0.070212506,1242.5491,843.31433,0.07348446,1311.8528,932.3009,0.0042025032,1205.7496,827.0261,0.0015889837,1201.0835,799.4094,0.0004722182,1152.9548,755.255,0.00084908825,1109.7795,731.5787,0.0005925137,1162.5928,799.587,0.00063266064
97,7,860.6876220703125,282.31291007995605,29.7147216796875,1.755680960718049,842.7522,288.35355,0.7276655,851.75555,293.6694,0.73906255,862.333,287.72256,0.3414104,876.9939,292.37036,0.5505012,887.4857,287.0511,0.034153104,864.7434,299.39645,0.019639302,855.1769,294.07367,0.011378255,840.55725,284.39038,0.02452088,859.7371,280.01028,0.011986976,825.30664,287.53357,0.013915283
97,22,1063.564453125,355.1711654663086,54.46710205078125,11.4765689153522,1088.8691,368.28867,0.69562423,1074.9238,365.6105,0.6174881,1060.2301,371.2382,0.5882562,1042.0713,362.27142,0.60162467,1038.8448,360.36633,0.050805908,1063.9404,368.18228,0.040741257,1064.6475,364.49084,0.040056866,1068.7638,363.28635,0.037353206,1073.0049,364.78784,0.024491996,1045.3914,360.02765,0.029782506
97,43,839.5887451171875,228.59517288208008,19.119415283203125,0.5714838088581419,847.63824,235.16138,0.58719987,842.3535,231.90106,0.5809417,833.86194,235.01936,0.4464713,831.3037,233.12675,0.51639557,827.7812,228.44516,0.12824899,841.4783,245.4035,0.10444412,850.58606,238.28806,0.0577764,846.47955,226.66359,0.0736216,842.7768,230.28033,0.075438015,839.1167,232.40137,0.055944607
98,1,1159.1318664550781,478.7917671203613,118.3238525390625,2.4653946963480666,1106.5594,488.6221,0.7790972,1147.8447,524.6848,0.6443167,1139.95,489.7394,0.18736489,1208.2672,517.2022,0.29995716,1211.4795,555.6671,0.027556205,1181.0483,527.98425,0.009380494,1160.5881,506.2103,0.004360436,1112.9899,503.61462,0.0054468745,1149.7107,494.31906,0.0066082017,1137.7125,494.39847,0.004159397
98,3,1245.7586059570312,752.7887649536133,303.09686279296875,2.035185209570076,1138.5632,750.89105,0.55440533,1270.4915,893.8794,0.6244022,1131.3857,730.2587,0.23001434,1262.52,889.3952,0.19917452,1313.4656,923.80304,0.03996451,1147.1565,818.26385,0.03728956,1213.0138,855.85315,0.01138807,1317.9878,856.7832,0.0064895484,1168.4391,871.73114,0.004934912,1092.9407,849.2398,0.0099699255
98,7,861.9848327636719,284.99613189697266,29.1646728515625,1.77849055543238,847.7643,290.23242,0.68851376,857.71875,295.80984,0.66333455,865.9863,291.22665,0.38597962,879.1943,294.3749,0.54708886,890.6702,288.07184,0.0416345,865.6581,299.81073,0.031788733,864.1195,295.2012,0.01757597,845.7422,288.23694,0.027864946,858.9761,285.07562,0.018486943,829.3456,293.48212,0.026182875
98,22,1059.3035888671875,353.8403949737549,55.013031005859375,13.213793543011812,1081.4901,365.01764,0.70424074,1068.6411,363.01117,0.65022194,1054.3107,368.5504,0.56576025,1033.7559,359.58322,0.59915864,1029.3413,358.89062,0.020443961,1050.4247,368.75238,0.008941381,1050.2898,358.0556,0.008729608,1065.5549,357.25803,0.010304657,1049.5725,365.4249,0.0053638583,1024.6877,361.1299,0.00560236
98,43,840.19189453125,230.83319091796875,19.5791015625,0.5969098562561943,848.2154,237.30922,0.58811784,843.4641,234.1516,0.5867027,835.292,236.99821,0.44148004,832.41486,235.46628,0.51661843,830.1199,230.5758,0.124900796,840.66797,247.6352,0.09688407,850.8606,239.51549,0.05246248,847.5198,228.43077,0.06824956,842.712,233.01765,0.07133402,838.36633,234.57782,0.051029205
99,1,1158.8490600585938,479.8194694519043,117.51974487304688,2.435413696535658,1106.5332,489.18585,0.77637064,1148.3958,525.4061,0.64351434,1138.6919,490.28625,0.18915609,1206.6528,518.12427,0.30097562,1211.2185,555.72046,0.02752648,1179.4817,528.5149,0.009308407,1160.0753,507.1162,0.0042882487,1112.8018,503.98047,0.0053927405,1147.7205,495.1076,0.006516906,1138.5764,495.36267,0.0040629846
99,3,1277.8734741210938,779.0015602111816,347.0014343261719,2.183146796637153,1130.1542,774.19855,0.52636635,1337.8706,946.6908,0.6805941,1124.0234,746.47614,0.2912585,1310.3086,944.6238,0.26552206,1282.003,1015.47833,0.079027236,1151.0073,847.72156,0.11097995,1123.3218,929.2765,0.03173238,1360.5684,916.46497,0.027994862,1160.0522,911.7549,0.01457531,1147.7687,843.3856,0.050590977
99,7,863.9208984375,287.66575813293457,28.07867431640625,1.7540098230019268,846.26733,293.48944,0.7112287,853.80817,297.86362,0.6978518,865.4215,294.06006,0.36140415,876.23206,296.8422,0.57974476,885.4993,290.7163,0.042759452,864.36646,302.6715,0.04787757,875.2926,301.89664,0.02518984,849.5375,292.98706,0.042938773,885.45984,287.23904,0.024582222,847.6397,297.36276,0.033497907
99,22,1055.17236328125,353.25573348999023,53.825042724609375,13.90571301563644,1077.2606,365.52554,0.71913034,1065.4543,362.66656,0.657845,1049.8618,368.34344,0.55986243,1030.3246,359.458,0.6008476,1025.2993,358.1534,0.023260945,1047.9233,368.4865,0.011063778,1046.4878,359.33066,0.011323941,1061.823,357.99246,0.012860411,1050.3168,365.19595,0.0068374085,1024.7595,360.2338,0.0069239833
100,1,1159.3075561523438,480.46711349487305,117.19564819335938,2.4195942220594486,1107.0016,489.96295,0.7749643,1149.1143,526.2794,0.6433695,1139.041,490.9299,0.18933648,1206.7897,519.03925,0.30171052,1211.7148,556.136,0.027405038,1179.0789,528.98987,0.009080158,1160.1731,507.97607,0.004139376,1113.2537,504.59247,0.0052940724,1147.842,495.9367,0.0063780835,1139.1284,496.02454,0.0039106384
100,3,1304.0220336914062,794.1000709533691,368.6058654785156,2.2571576675760396,1153.866,787.60126,0.52802086,1348.6907,950.1738,0.67389065,1145.6447,762.01764,0.28637728,1328.8013,949.75555,0.26211756,1310.5991,1010.2248,0.08813072,1178.8279,856.97205,0.107514,1160.9529,933.1643,0.031936254,1378.356,922.03687,0.026901204,1188.767,920.0992,0.015218935,1165.6199,858.81934,0.049786225
100,7,865.0770263671875,289.1298065185547,27.234100341796875,1.7131239167120842,846.4718,296.67706,0.71225995,854.3736,301.10107,0.70694864,865.73,297.1163,0.35314193,876.5785,300.31274,0.56775934,887.05664,293.74445,0.03627495,864.34845,306.34464,0.03494295,874.17114,306.15616,0.019247262,851.41406,296.77826,0.033181347,887.78613,290.99084,0.018109923,846.14746,299.92664,0.024094932
100,22,1050.6048889160156,352.50720405578613,51.66998291015625,15.187399240561476,1073.1986,364.59198,0.7209526,1061.7206,361.89822,0.6607593,1046.3967,367.57785,0.5535309,1026.6016,359.0686,0.60723627,1020.9606,356.65607,0.027499622,1044.667,367.3407,0.014828332,1043.2197,359.84866,0.01591984,1059.2983,358.1454,0.016548255,1051.083,364.63544,0.009250044,1024.9882,358.969,0.009376127
100,43,841.2064819335938,233.6796112060547,20.31060791015625,0.6369521566878711,847.87665,239.91725,0.5920833,844.0435,236.8597,0.5961424,836.64514,239.4317,0.43635464,834.2599,238.36024,0.5165221,834.4232,233.35265,0.11763479,839.7633,250.49008,0.08578995,851.1996,241.02893,0.045329247,847.7162,230.57812,0.059067056,842.12427,236.76408,0.06481575,837.0631,237.25102,0.0439307
101,1,1158.91552734375,481.24793243408203,117.11105346679688,2.40677508612655,1106.779,491.06564,0.7725232,1148.4993,527.33685,0.6427431,1139.3838,491.95578,0.19029514,1206.823,519.98016,0.30341062,1211.4941,556.8214,0.027306288,1178.757,529.3649,0.008804653,1159.4906,508.89667,0.0040116115,1112.9524,505.493,0.005141552,1148.3523,497.07135,0.0061997646,1139.7139,496.62485,0.0037606196
101,3,1338.7981567382812,805.6799011230469,404.275634765625,2.4508536533898395,1159.5623,801.1543,0.53097874,1350.5876,946.40735,0.6593875,1144.3889,777.9167,0.28261238,1333.5945,944.30426,0.26982,1331.3873,999.8898,0.099101245,1188.1213,862.2702,0.10445007,1174.2046,931.5731,0.035707593,1376.9104,914.234,0.029845672,1196.1392,915.3612,0.016440317,1164.5466,864.7314,0.051768545
101,7,865.8099975585938,290.1737308502197,26.651641845703125,1.7120334201140834,849.90393,296.95285,0.71073216,857.04944,300.95435,0.71444905,868.1113,297.1433,0.37335163,877.9264,300.4652,0.5853288,886.7977,295.00784,0.0386878,866.4551,306.09824,0.037572384,874.03906,305.20032,0.022043014,852.22253,296.62485,0.036901914,887.02795,289.66837,0.020100659,848.71704,298.34937,0.026135197
101,22,1045.9464111328125,351.70073890686035,51.2021484375,16.360300390229202,1070.4548,365.2771,0.68637526,1058.2675,362.4495,0.6020822,1041.968,368.18396,0.6118735,1023.24536,359.67523,0.617681,1018.7371,357.6069,0.051927183,1044.4873,364.76654,0.04360937,1047.7123,359.21606,0.041595753,1049.1405,359.30673,0.03849035,1048.9872,361.6461,0.027280753,1023.72125,358.21167,0.03207419
101,43,841.317626953125,234.28317260742188,20.90936279296875,0.660708961280442,847.58704,240.02519,0.5927065,843.863,237.12906,0.59657127,836.3257,239.69504,0.43546215,833.6864,238.6506,0.51583976,834.07666,233.68362,0.117341645,839.0874,250.91547,0.08525984,850.75244,241.27048,0.04496676,847.27167,230.88086,0.05910562,841.27405,237.06667,0.06464554,836.9276,237.63765,0.043620728
102,1,1158.7247314453125,481.0319995880127,116.8077392578125,2.4028241359282947,1106.7933,490.92664,0.7722693,1148.5083,527.0588,0.64249974,1139.2583,491.8872,0.19144064,1206.6848,519.6747,0.30472264,1211.6003,556.4221,0.027534975,1178.7882,529.06964,0.008921501,1159.5122,508.72635,0.0040844586,1112.9431,505.2846,0.005210836,1148.3672,496.90463,0.006300154,1139.7615,496.45068,0.0038284806
102,3,1344.415283203125,825.7985286712646,380.4580993652344,2.2277387320907507,1203.1624,831.0659,0.7268161,1336.4058,910.6179,0.5716247,1183.8223,813.42975,0.17270075,1328.5374,910.55475,0.16539054,1402.439,971.1567,0.013497972,1277.3096,902.7556,0.004334567,1289.3462,880.88727,0.0014720801,1228.599,845.62915,0.0021011871,1191.6008,837.69885,0.0024189844,1275.5198,884.3408,0.001639802
102,7,866.5698852539062,290.34236240386963,26.259796142578125,1.6964678964877573,851.38916,297.834,0.7125424,858.421,301.83893,0.72001195,869.23956,297.8366,0.37221172,878.85486,301.55408,0.5858469,887.5985,296.11664,0.03827933,867.45776,307.0751,0.035614245,873.76917,306.0444,0.021708155,853.5769,297.54556,0.035698406,887.6461,290.37128,0.019497335,849.1372,298.61145,0.02481551
102,22,1041.6951599121094,349.8017349243164,50.62994384765625,19.142009484682767,1065.8804,363.35425,0.6815499,1053.3295,360.45642,0.59953594,1039.5942,365.94476,0.59983915,1020.51746,357.7087,0.6129815,1015.3915,355.86746,0.065123655,1042.4578,362.8164,0.0612506,1047.3809,357.7278,0.055496536,1044.877,357.50238,0.054299757,1048.887,357.39465,0.039790496,1022.7523,355.95227,0.044358786
102,43,841.1139221191406,233.84203720092773,20.7301025390625,0.6526816545259063,847.3646,239.73328,0.5932876,843.7069,237.02559,0.5975097,835.99805,239.39055,0.43529892,833.3882,238.46603,0.5161971,833.686,233.57138,0.11882176,838.4961,250.70117,0.0866256,850.44226,240.91583,0.046053454,846.9967,230.60837,0.060474113,840.8154,236.92363,0.06619237,837.0786,237.33963,0.04467098
103,1,1158.19775390625,481.21749687194824,116.9820556640625,2.4055217624689993,1106.1594,491.0282,0.77298266,1148.1774,527.14685,0.6422788,1139.4358,492.10617,0.19138066,1207.6222,519.5713,0.30522832,1212.4572,556.6517,0.02737654,1179.3013,529.0367,0.008816221,1159.4482,508.68082,0.0040503084,1112.3846,505.49316,0.0051264595,1148.8914,496.98434,0.0062523806,1139.3413,496.28537,0.003784192
103,3,1365.9196472167969,843.4554290771484,379.31048583984375,2.1811080376218475,1238.2383,868.24524,0.5343188,1411.4973,965.91095,0.5885163,1211.0437,858.0775,0.32581758,1410.1001,971.4198,0.33630943,1408.48,1003.9707,0.11241026,1260.7153,896.9554,0.111567244,1273.3054,960.25494,0.040298827,1385.4027,941.4566,0.038021903,1238.9976,941.0325,0.020763226,1260.4539,919.3588,0.0567836
103,7,866.7650756835938,290.6590518951416,26.106903076171875,1.7018905983986845,852.2935,297.70602,0.7130305,859.18555,301.7221,0.7235348,869.4071,297.54648,0.3718782,879.07056,301.61057,0.5885198,886.91345,296.19434,0.039136473,867.64087,306.92053,0.03735296,873.49426,305.58466,0.023280164,854.0834,297.372,0.03722239,887.2993,290.16452,0.020463178,849.99866,298.29126,0.026064444
103,22,1038.3673095703125,348.3798637390137,48.490814208984375,23.331037064314856,1062.3784,361.21384,0.68424374,1049.8649,358.32846,0.599376,1037.3989,363.64563,0.58710635,1018.9308,355.53107,0.60187566,1014.8334,353.7094,0.07343915,1041.4482,360.51727,0.07523238,1046.6997,356.27036,0.06335401,1041.0377,355.61246,0.0664509,1049.3433,353.80844,0.0490715,1021.4834,353.34885,0.054476943
103,43,840.4422912597656,233.81742095947266,20.09454345703125,0.6318634277937076,846.78845,239.53967,0.5936901,843.3902,236.9763,0.5980659,835.3031,239.14087,0.43474296,832.7646,238.3223,0.5157472,833.15234,233.53241,0.12022696,837.81903,250.60747,0.08786149,849.87726,240.68584,0.04704846,846.4208,230.32509,0.061442185,839.9761,236.88745,0.0674999,837.1405,237.19563,0.0456705
104,1,1158.0413818359375,481.38816261291504,116.991943359375,2.404553388054961,1106.0685,491.1703,0.7730988,1147.928,527.45386,0.64281803,1139.367,492.20978,0.19080053,1207.6505,519.8382,0.30461794,1212.2817,556.99445,0.027189158,1179.2567,529.2134,0.00872328,1159.317,508.81824,0.0040034633,1112.1843,505.6845,0.0050625745,1148.8622,497.23438,0.0061761145,1139.4587,496.38358,0.003734008
104,3,1406.2337036132812,870.411449432373,404.7745056152344,2.2434241189391084,1265.1434,902.80664,0.53711957,1440.9565,995.3356,0.58184326,1226.5171,888.4493,0.28713864,1436.9271,996.44525,0.28240684,1479.1709,1020.9983,0.09612865,1290.9114,927.62537,0.07580847,1326.0278,978.72723,0.029463023,1436.986,958.91486,0.023337452,1280.5701,962.86633,0.013878017,1256.4873,958.74805,0.034493297
104,7,867.0463256835938,291.24742126464844,25.691986083984375,1.69491391853909,853.24243,298.71393,0.7132596,859.99255,302.53714,0.7262861,869.8257,298.25662,0.37274975,879.1864,302.6481,0.5877999,886.8352,297.2894,0.03818943,867.8845,307.8851,0.03493406,873.10376,306.4707,0.022595465,855.1452,298.31604,0.035610456,887.97253,290.9859,0.01951501,850.13513,298.6847,0.024430523
104,22,1034.5102844238281,346.60401821136475,47.490234375,30.58481899258533,1056.5342,359.03418,0.6868875,1043.3829,355.3536,0.620207,1032.69,361.8922,0.59158427,1014.1637,353.05206,0.61176896,1010.842,350.6185,0.053132124,1033.3236,358.74448,0.040797777,1033.9514,356.7704,0.048425995,1043.2524,355.023,0.041671358,1050.2964,355.9787,0.026396627,1023.71826,350.5693,0.030422911
104,43,840.1259765625,233.79810905456543,19.302337646484375,0.605835008732214,846.54846,239.39279,0.5939785,843.2095,236.9236,0.59847736,835.4958,238.9901,0.43455276,832.97656,238.30574,0.51535016,833.4072,233.65268,0.12037347,837.58923,250.44873,0.08771456,849.72473,240.53549,0.047234237,846.31177,230.16013,0.06124296,840.07544,236.84048,0.067736,836.8767,237.06595,0.045766577
105,1,1158.1414489746094,481.1822204589844,117.509765625,2.4220230582725972,1105.6097,490.45612,0.7731436,1148.0787,526.66125,0.64146185,1138.2158,491.58676,0.19158182,1206.9601,519.1322,0.3043615,1212.2606,556.2455,0.027505139,1179.1189,528.7682,0.009013339,1159.3395,508.34058,0.0041490565,1111.7031,505.03076,0.005188027,1147.7152,496.41858,0.006334526,1139.1538,495.99295,0.0038708067
105,3,1429.5596923828125,889.5932693481445,391.6266174316406,2.145899197459018,1292.8718,902.8368,0.57207054,1394.1721,940.15686,0.51654255,1277.832,895.6231,0.3798878,1395.9641,939.4057,0.32547417,1454.1952,972.0697,0.037034176,1365.2888,937.50134,0.013978149,1369.1244,933.7757,0.0058721793,1304.4839,908.6906,0.005281642,1294.1447,900.53687,0.006921295,1391.3563,928.1436,0.0048845783
105,7,867.8036499023438,291.4540328979492,25.805511474609375,1.7145818226717453,854.17725,301.26306,0.71553206,860.82776,305.13486,0.7287226,869.85693,300.17273,0.3596672,879.4508,305.31918,0.57383615,886.98865,299.79407,0.034087643,867.1338,311.0041,0.027987925,872.88135,309.31262,0.018221753,856.32825,301.1539,0.028496973,889.4295,293.44354,0.015874239,847.6212,300.35638,0.019317469
105,22,1030.4578857421875,344.47911643981934,47.238372802734375,46.26807073293079,1051.6234,358.40927,0.69877815,1039.3789,354.1996,0.61168975,1027.4532,359.4619,0.53966683,1009.17883,351.5487,0.5382706,1005.0694,349.01727,0.088407256,1034.3656,357.53015,0.10841005,1042.5555,355.03152,0.071391,1032.4441,353.66168,0.094462104,1049.5588,347.0794,0.06432391,1016.1334,350.55447,0.07360552
105,43,839.8509521484375,233.15105724334717,18.36346435546875,0.5711346832763328,845.9661,238.67838,0.59517896,842.68933,236.30809,0.5994541,835.37695,238.06378,0.43563426,832.97955,237.64638,0.5158047,833.6865,233.10713,0.12205249,837.6454,249.32019,0.089572415,849.5675,239.86119,0.049211513,845.8654,229.26323,0.0625303,840.4293,236.11862,0.06983983,836.9955,236.17278,0.047621414
106,1,1158.5446472167969,481.19988441467285,117.7957763671875,2.429534983172761,1105.707,490.29507,0.7736623,1148.0171,526.57733,0.6416834,1138.2113,491.43134,0.1911878,1206.8951,519.063,0.30386454,1212.1711,556.2194,0.027414305,1179.2224,528.7818,0.009023132,1159.4406,508.26147,0.004147959,1111.7373,504.9323,0.0051869093,1147.657,496.28888,0.0063222772,1139.1289,495.89816,0.003871779
106,7,868.7953491210938,292.1404552459717,26.003997802734375,1.7690968309832042,855.8712,300.37918,0.72034466,862.5833,304.2204,0.7347534,870.91864,299.30408,0.36064723,880.7296,304.6094,0.58160836,887.3833,298.91577,0.037400145,869.1641,309.9608,0.031953502,872.5697,307.92682,0.021630358,857.31134,299.87387,0.03264492,888.67566,292.55222,0.018369135,849.7707,299.47012,0.022298511
106,22,1028.508544921875,343.1199188232422,47.671142578125,61.731917297324884,1050.9028,356.59195,0.6715975,1039.2778,353.25064,0.6005278,1026.9365,358.9062,0.6275334,1008.89856,350.51947,0.6115434,1005.30225,349.4389,0.037277862,1023.8369,357.12106,0.023233986,1027.0164,349.54477,0.024010435,1034.7699,349.9581,0.023041153,1025.7516,353.9473,0.014955337,1003.78033,350.64862,0.017473558
106,43,839.2881774902344,232.79759788513184,17.4019775390625,0.537881794557341,845.2296,237.98997,0.5935227,841.96826,235.60089,0.5975714,834.7667,237.3087,0.43727648,832.2871,236.90517,0.51612127,832.5204,232.30437,0.12463083,837.12506,248.50146,0.092749834,848.8817,239.34189,0.05169688,845.0709,228.62071,0.064699166,839.87933,235.27962,0.072055325,837.11597,235.32622,0.049664058
107,1,1159.0101013183594,481.33213233947754,117.83148193359375,2.4273326855535724,1106.0721,490.39935,0.77425873,1148.4055,526.663,0.6420173,1138.4951,491.51868,0.19080155,1207.0859,519.18427,0.30391088,1212.558,556.173,0.027399214,1179.4287,528.80414,0.008980934,1159.7468,508.44135,0.004116555,1112.0424,504.99353,0.0051933136,1147.9927,496.41235,0.006314912,1139.3123,495.95496,0.00384855
107,7,870.1696472167969,292.96453285217285,25.91217041015625,1.8266221936118192,857.87714,300.0834,0.72211134,864.6555,304.11234,0.740771,872.16223,299.26196,0.3639494,882.6565,304.405,0.58627367,888.69006,298.8437,0.04026415,871.99274,309.4974,0.03385141,872.70996,307.22607,0.024020603,859.1629,299.10202,0.03555858,887.70056,292.59357,0.0199233,851.66656,299.64142,0.023792874
107,22,1025.9284057617188,341.8807382583618,47.786865234375,107.55708788238123,1047.6133,354.3405,0.6656929,1036.8842,350.7327,0.5889807,1023.2653,357.05255,0.6356573,1006.2352,348.35684,0.6217946,1002.1188,346.78528,0.045318767,1022.51733,354.04266,0.032569304,1025.7811,347.48965,0.033621315,1030.3804,348.0093,0.031020947,1024.4408,351.17172,0.02137586,1003.6504,347.96753,0.024811517
107,43,839.340087890625,233.1666612625122,17.12310791015625,0.5305894351037482,845.65173,238.2359,0.5923201,842.3657,235.89351,0.5971485,835.2344,237.60132,0.43747875,832.50934,237.19466,0.51651067,832.85065,232.61885,0.12441193,836.985,249.02954,0.09207399,848.85376,239.5523,0.051050268,845.5477,228.74512,0.06401083,839.8928,235.63074,0.0716594,836.6578,235.69508,0.04909318
108,1,1159.3679809570312,481.3003578186035,117.65203857421875,2.421741881320918,1106.5553,490.62106,0.77408046,1148.6572,526.78815,0.6421572,1139.167,491.6944,0.19030501,1207.2183,519.34607,0.30382934,1212.427,556.189,0.02744299,1179.4457,528.8821,0.008929579,1159.9886,508.60162,0.0040739374,1112.6028,505.1397,0.0051965364,1148.5454,496.6208,0.0062940675,1139.5062,496.06244,0.0038167886
108,7,870.966796875,294.17927742004395,25.844970703125,1.881396768095741,858.4396,300.94803,0.7210639,865.0509,305.08633,0.7432245,872.92914,300.08337,0.362668,883.18524,305.3399,0.5835639,889.5478,300.14624,0.038356803,872.5991,310.4975,0.030285964,872.8331,308.18262,0.021640891,859.9988,299.82568,0.032996003,888.2074,293.44376,0.017998511,851.4003,300.51242,0.021167539
108,22,1023.0210571289062,341.0336151123047,47.409210205078125,167.21892751173436,1045.0946,353.67477,0.670257,1033.6027,350.08926,0.58959067,1020.532,356.22922,0.62726635,1003.50867,347.59174,0.6214963,999.3749,346.23767,0.05177744,1020.7041,353.11166,0.039950646,1023.8391,347.40884,0.040953327,1027.0791,347.532,0.03794401,1024.7031,349.83682,0.027008824,1002.8402,346.44736,0.0303393
108,43,839.3615112304688,233.11436462402344,16.8929443359375,0.5227821765905049,845.4757,237.97934,0.5925906,842.20703,235.51505,0.5965722,835.14606,237.39682,0.43866214,832.4214,236.87675,0.5164596,833.05615,232.32031,0.123697974,837.3576,248.71191,0.09216976,849.0452,239.48994,0.051139407,845.41064,228.5592,0.063701004,839.9758,235.25562,0.07138396,836.5792,235.48988,0.049156178
109,1,1159.0729064941406,481.2626609802246,117.48486328125,2.4186261880473405,1106.533,490.42758,0.77445143,1148.7188,526.6776,0.6425966,1139.0206,491.49786,0.19006936,1207.0588,519.2758,0.30319226,1212.3419,556.18134,0.02737181,1179.2231,528.9204,0.008950668,1159.9983,508.48108,0.00408661,1112.6329,505.02774,0.005200351,1148.184,496.46704,0.0063001,1139.3662,496.06955,0.0038298485
109,7,871.4942321777344,294.7209634780884,26.37249755859375,1.9585296731453563,858.9602,301.38574,0.7250298,865.7761,305.80594,0.7476963,873.8157,300.61346,0.3569601,884.6577,305.8813,0.5796819,891.5325,300.61188,0.03802204,874.0807,311.18954,0.028570311,872.9482,308.89746,0.020412847,860.5816,300.19513,0.03177998,888.42975,293.98834,0.01717436,851.17773,301.00473,0.019940248
109,22,1019.2088928222656,339.5826473236084,46.09991455078125,507.71169693548836,1040.1421,352.1794,0.68032056,1029.774,348.36316,0.5932811,1014.84546,354.36557,0.605803,999.7674,345.94995,0.6155858,994.7438,344.6011,0.06401506,1018.579,351.12598,0.057110958,1021.49615,345.98456,0.0559768,1020.4085,346.1347,0.05347722,1022.9533,346.57678,0.039691523,1001.6922,343.98425,0.042702593
109,43,838.6922607421875,232.72354316711426,16.438934326171875,0.5062066531713152,844.31055,237.36397,0.5944699,841.36755,235.13208,0.59718186,834.10315,236.76704,0.43774194,831.5195,236.44806,0.51541775,832.3262,232.05939,0.12494724,836.7478,248.09232,0.093880646,848.2927,239.05833,0.052861225,844.21045,228.10808,0.06523675,838.92944,234.69725,0.07296295,836.7538,234.94905,0.050725073
110,1,1158.6085510253906,481.1329879760742,117.3321533203125,2.417059442091351,1106.377,490.12317,0.7748281,1148.5559,526.57,0.6424915,1138.5745,491.17432,0.18956147,1206.6873,519.1908,0.3021125,1212.0244,556.1915,0.027316524,1179.208,528.8201,0.009001399,1159.854,508.3629,0.0041186744,1112.3948,504.81964,0.0052155023,1147.76,496.16733,0.0062995153,1139.3347,495.9337,0.0038601332
110,7,872.0352172851562,294.9283218383789,27.218719482421875,2.0517162959689066,858.9335,301.99246,0.73028165,865.59155,306.89734,0.752021,874.9115,301.11703,0.34689856,886.3028,306.64746,0.57227457,894.30615,301.2682,0.03640673,874.8633,312.3458,0.025825903,872.95074,310.21426,0.017831577,860.5538,300.9247,0.028899834,889.27026,294.64716,0.015463887,849.73376,301.4125,0.01799835
