frame,track_id,world_x,world_y,yaw_deg,speed_kmh,method,confidence,discrepancy_m,pos_3d_x,pos_3d_y,pos_2d_x,pos_2d_y
17,7,5.023535490719422,-27.902343691879082,51.41674176661436,18.094245771217047,fused,0.6018653,0.0,5.023535385317561,-27.90234310644299,5.023535385317561,-27.90234310644299
18,1,4.487917311834044,1.2230258162513064,23.125544779461247,6.797005772742856,fused,0.92420685,0.0,4.487917311834044,1.2230258162513064,4.487917311834044,1.2230258162513064
18,2,-2.893764177100739,25.46197676916162,59.11373636832817,697.0936427088373,fused,0.9052119,0.0,-2.8937640963621845,25.46197605875017,-2.8937640963621845,25.46197605875017
18,3,12.576661182478855,-67.44553143655502,53.902578035247075,240.65190449021935,fused,0.81366074,0.0,12.576660792096554,-67.44552934303104,12.576660792096554,-67.44552934303104
18,4,0.18615410951181857,-55.6312635147702,22.76578932463588,71.91483092652075,fused,0.7536647,0.0,0.18615410327357085,-55.63126165049976,0.18615410327357085,-55.63126165049976
18,6,3.078548516849078,-34.26616697799944,29.912818502185317,17.280629936571284,fused,0.73448145,0.0,3.0785486227094156,-34.266168156291094,3.0785486227094156,-34.266168156291094
18,7,5.114164231503934,-28.280991488853232,52.975783565008925,22.33089463823648,fused,0.5962045,0.0,5.114164123181723,-28.280990889838534,5.114164123181723,-28.280990889838534
19,1,4.498051188774108,1.2126236499436318,22.628700253346036,6.031704207182951,fused,0.9154212,0.0,4.498051042336186,1.2126236104656267,4.498051042336186,1.2126236104656267
19,2,-2.4871990372257224,22.98391744806676,57.09625513964404,544.4061218438541,fused,0.899132,0.0,-2.4871989673614388,22.983916802459024,-2.4871989673614388,22.983916802459024
19,3,13.372265578123976,-72.21937153156661,53.537938274015275,270.96416455564656,fused,0.8346524,0.0,13.372265173485273,-72.21936934624111,13.372265173485273,-72.21936934624111
19,4,0.38274714262351706,-55.76377981456595,29.66479833325896,71.91605590550073,fused,0.6518233,0.0,0.38274714262351706,-55.76377981456595,0.38274714262351706,-55.76377981456595
19,6,3.0895838125315382,-34.552872706776164,33.71796538638895,19.330040742220095,fused,0.6877856,0.0,3.089583925984274,-34.552873975593634,3.089583925984274,-34.552873975593634
19,7,5.177305717403337,-28.623951050060512,49.66319756271578,24.141739443879047,fused,0.465184,0.0,5.177305717403336,-28.623951050060516,5.177305717403336,-28.623951050060516
20,1,4.537292256244758,1.2511275826278905,23.237566005989258,6.105155741265795,fused,0.9137564,0.0,4.537292256244758,1.2511275826278907,4.537292256244758,1.2511275826278907
20,2,-2.1567079205610455,21.37013009871502,53.598170203500686,422.952760205624,fused,0.8953422,0.0,-2.156707859723676,21.370129495896954,-2.156707859723676,21.370129495896954
20,3,13.95177356409101,-75.82512495855906,53.30831519419125,289.7783422048767,fused,0.83966565,0.0,13.951773144437215,-75.82512267782384,13.951773144437215,-75.82512267782384
20,4,0.4644743217878189,-54.841653896809255,32.44433312976472,68.9057343286553,fused,0.6988523,0.0,0.4644743385737101,-54.841655878761735,0.4644743385737101,-54.841655878761735
20,6,3.075099185274031,-34.111693265689034,21.983584276046535,23.1686045994976,fused,0.6873882,0.0,3.0750991852740306,-34.111693265689034,3.0750991852740306,-34.111693265689034
20,7,5.183386701470799,-28.801888685653644,52.06439584814605,22.788738905662285,fused,0.44808555,0.0,5.183386555390796,-28.801887873948818,5.183386555390796,-28.801887873948818
21,1,4.5370025083574355,1.2513807755620758,23.034313280413922,5.38071330729496,fused,0.911106,0.0,4.537002656762999,1.2513808164947993,4.537002656762999,1.2513808164947993
21,2,-1.9132871218816518,19.699170726115476,53.01356277776694,338.857928910504,fused,0.893862,0.0,-1.913287175941865,19.699171282718485,-1.913287175941865,19.699171282718485
21,3,14.643236006173526,-79.80143179999203,58.30496967588084,311.20225816967843,fused,0.79621416,0.0,14.643236006173524,-79.80143179999203,14.643236006173524,-79.80143179999203
21,4,0.6231221778764443,-53.40947836536678,35.6880273617973,77.37987136303454,fused,0.7140411,0.0,0.6231221999167718,-53.409480254502554,0.6231221999167718,-53.409480254502554
21,6,3.093738753699451,-33.890970151544,12.618466605139826,24.31496742305341,fused,0.68971425,0.0,3.093738753699451,-33.89097015154401,3.093738753699451,-33.89097015154401
21,7,5.203132190816291,-28.940539602818017,54.44381227824796,21.333845736754938,fused,0.5146566,0.0,5.203132446154277,-28.940541023043146,5.203132446154277,-28.940541023043146
22,1,4.532444182516554,1.2900565245796631,24.639448254056077,5.075872510077677,fused,0.9087145,0.0,4.532444033869898,1.290056482270794,4.532444033869898,1.290056482270794
22,2,-1.6889300067086817,17.61533808300752,57.13584949075068,277.5400301827255,fused,0.8955244,0.0,-1.688929911443898,17.615337089407216,-1.688929911443898,17.615337089407216
22,3,15.396954246102256,-83.94793757032004,62.2490852627112,336.13037693868205,fused,0.79300344,0.0,15.396953755727736,-83.94793489667894,15.396953755727736,-83.94793489667894
22,4,0.8470269106506856,-52.38933888500421,37.13806210510284,77.19246204514661,fused,0.7637841,0.0,0.8470269106506856,-52.3893388850042,0.8470269106506856,-52.3893388850042
22,6,3.120000262839105,-33.75063674129852,3.362362441611906,24.926347724898594,fused,0.61312693,0.0,3.120000198578865,-33.750636046162676,3.120000198578865,-33.750636046162676
22,7,5.227023440196791,-29.02576831077226,55.982924497064865,19.662897282018747,fused,0.53382015,0.0,5.227023440196792,-29.02576831077226,5.227023440196792,-29.02576831077226
23,1,4.51182427985065,1.1912334138339002,23.419563734436938,5.184518322102002,fused,0.9138802,0.0,4.511824132716668,1.1912333749868829,4.511824132716668,1.1912333749868829
23,2,-1.4616826848658198,15.94168039754438,57.761627388940965,247.66386403187485,fused,0.8967919,0.0,-1.4616827260309548,15.941680846507367,-1.4616827260309548,15.941680846507367
23,3,17.2711994722074,-93.89329796524005,64.75089033300289,405.4992646700649,fused,0.8186,0.0,17.271200005074466,-93.89330086212318,17.271200005074466,-93.89330086212318
23,4,1.0074237580085879,-51.298570919485826,31.91522482681981,85.30443729337146,fused,0.80274284,0.0,1.0074237263126289,-51.2985693055102,1.0074237263126289,-51.2985693055102
23,6,3.151924709758057,-33.808617403793285,3.356792927742639,24.69456573650929,fused,0.59190667,0.0,3.1519245752678398,-33.80861596120543,3.1519245752678398,-33.80861596120543
23,7,5.262406509206701,-29.17749716070734,56.421901337809935,19.036129809364425,fused,0.505558,0.0,5.262406246312215,-29.177495703084652,5.262406246312215,-29.177495703084652
24,1,4.486820035079823,1.1323283207902524,23.341914257479417,4.427271693095883,fused,0.91590947,0.0,4.486820181074222,1.132328357634519,4.486820181074222,1.132328357634519
24,2,-1.2587633953956894,14.469853766336772,57.97723475158775,209.08665319387072,fused,0.90134805,0.0,-1.2587633953956894,14.46985376633677,-1.2587633953956894,14.46985376633677
24,3,18.705720323007924,-101.912586671685,66.89249250846159,462.26143227859654,fused,0.8181345,0.0,18.70572090046255,-101.91258981777578,18.70572090046255,-101.91258981777578
24,4,1.1678992027727135,-50.626486839797664,29.279592783771157,85.63239601884733,fused,0.78649426,0.0,1.1678991652686848,-50.62648521406042,1.1678991652686848,-50.62648521406042
24,6,3.2123937904870346,-33.967791266458015,0,21.15963776126225,fused,0.3858183,0.0,3.2123936853431405,-33.967790154668464,3.2123936853431405,-33.967790154668464
24,7,5.3356059625104315,-29.52800778009694,50.73224415883589,20.38483945990118,fused,0.5862173,0.0,5.335606077448327,-29.52800841617972,5.335606077448327,-29.52800841617972
25,1,4.469694991295972,1.0879282262487044,23.241038266639436,3.9529347365681513,fused,0.91365695,0.0,4.469694991295972,1.0879282262487044,4.469694991295972,1.0879282262487044
25,2,-1.0436477021020516,13.109254744658491,57.72628462275678,187.53554743335687,fused,0.883767,0.0,-1.0436477021020516,13.109254744658491,-1.0436477021020516,13.109254744658491
25,3,20.237525364509338,-110.09360858295341,69.09982595701192,513.1256685708995,fused,0.8364048,0.0,20.237525364509338,-110.0936085829534,20.237525364509338,-110.0936085829534
25,4,1.2970074478538864,-49.9540833131393,26.668395686136023,90.78639594220517,fused,0.7566024,0.0,1.2970074478538864,-49.95408331313929,1.2970074478538864,-49.95408331313929
25,6,3.2395648422384746,-34.13497066019357,0,20.69680921572835,fused,0.23062342,0.0,3.2395649309318895,-34.134971594747206,3.2395649309318895,-34.134971594747206
25,7,5.373999696174602,-29.7158722894078,49.146107936129454,20.515298638723216,fused,0.6700246,0.0,5.373999493604643,-29.715871169284362,5.373999493604643,-29.715871169284362
26,1,4.48887686397971,1.0905385700725667,23.66413892368245,3.8474203190813236,fused,0.9118527,0.0,4.48887686397971,1.0905385700725667,4.48887686397971,1.0905385700725667
26,2,-0.8248294681054541,12.207712462630909,59.15534989841242,168.64321865567894,fused,0.88483834,0.0,-0.824829468105454,12.20771246263091,-0.824829468105454,12.20771246263091
26,3,21.635437600765663,-118.37808395099576,72.01574492040407,563.7771145947179,fused,0.78708345,0.0,21.635438295011053,-118.37808774955256,21.635438295011053,-118.37808774955256
26,4,1.3146636464759414,-49.376841224142765,26.520532122919175,70.38126108291277,fused,0.7609477,0.0,1.3146636028416465,-49.376839585302555,1.3146636028416465,-49.376839585302555
26,6,3.214649384921035,-33.98484427365233,0,20.681175009223665,fused,0.1903095,0.0,3.214649491576048,-33.98484540119489,3.214649491576048,-33.98484540119489
26,7,5.401368967073025,-29.880943540733114,48.201523530885446,20.17616316397385,fused,0.7161517,0.0,5.401369157560689,-29.880944594530988,5.401369157560689,-29.880944594530988
27,1,4.528855287863337,1.1278395677435316,25.883372233687297,3.9539535357988953,fused,0.91053957,0.0,4.528855436094568,1.1278396046581682,4.528855436094568,1.1278396046581682
27,2,-0.581495084582136,11.13550316617497,61.296892410811054,145.22398104440964,fused,0.90577435,0.0,-0.581495084582136,11.13550316617497,-0.581495084582136,11.13550316617497
27,3,22.69139101752847,-125.5741646500817,70.59425002029654,590.0707446092529,fused,0.7974229,0.0,22.691390298840254,-125.57416067286091,22.691390298840254,-125.57416067286091
27,4,1.3435692412938154,-48.874352095177,27.48965317840999,72.07177196736528,fused,0.6127905,0.0,1.3435692136061637,-48.87435108799702,1.3435692136061637,-48.87435108799702
27,6,3.1615246192176993,-33.52203442585731,0,21.164765924727917,fused,0.15379198,0.0,3.161524749016598,-33.522035802131,3.161524749016598,-33.522035802131
27,7,5.401402818807882,-29.915713691566943,47.040024231465786,16.630438032733903,fused,0.7175599,0.0,5.401402818807882,-29.915713691566946,5.401402818807882,-29.915713691566946
